bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,hard_neg_count,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio,valid_only_hit_rate,cfg_num_cans,cfg_num_token,cfg_toy_eval,cfg_seed,cfg_shuffle_seed,cfg_use_hard_negative
11421,144191,9,J,"[79801, 28273, 15002, 162915, 34937, 222027, 107053, 47923, 170509, 168192]","[230300, 197111, 175210, 36782, 206982, 61263, 183825, 174998, 88848, 144191]",1. Let You Down - NF - Perception; 2. Feel It Still - Portugal. The Man - Woodstock; 3. FourFiveSeconds - Rihanna - FourFiveSeconds; 4. Run Up (feat. PARTYNEXTDOOR & Nicki Minaj) - Major Lazer - Run Up (feat. PARTYNEXTDOOR & Nicki Minaj); 5. Invitation - Why Don't We - Invitation; 6. Thief - Ansel Elgort - Thief; 7. Hips Don't Lie - Shakira - Oral Fixation Vol. 2; 8. We Are Young (feat. Janelle Monáe) - feat. Janelle Monae - fun. - Some Nights; 9. These Girls - Why Don't We - These Girls; 10. Boys - Charli XCX - Boys,A. Penis Song - Macklemore - The Language of My World; B. Wednesday Morning - Macklemore - Wednesday Morning; C. American - Macklemore - The Unplanned Mixtape; D. How to Play the Flute (feat. King Draino) - Macklemore - GEMINI; E. Over It (feat. Donna Missal) - Macklemore - GEMINI; F. Ten Million - Macklemore - GEMINI; G. White Privilege - Macklemore - The Language of My World; H. Willy Wonka (feat. Offset) - Macklemore - GEMINI; I. Ain't Gonna Die Tonight (feat. Eric Nally) - Macklemore - GEMINI; J. Marmalade (feat. Lil Yachty) - Macklemore - GEMINI,9,J,J,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
4031,40289,4,E,"[208323, 214125, 150623, 194822, 69349, 181301, 48161, 38130, 175130, 72125]","[97005, 10161, 208537, 215596, 40289, 146519, 14509, 225466, 135603, 22510]",1. El Shaddai - Lecrae - After the Music Stops; 2. Like That - Lecrae - Rehab: The Overdose; 3. Message Man - Twenty One Pilots - Blurryface; 4. Bun B Speaks - Lecrae - Church Clothes Vol. 2; 5. Fairly Local - Twenty One Pilots - Blurryface; 6. It Is What It Is - Lecrae - Church Clothes 3; 7. We Don't (feat. R. Swift) - Lecrae - Real Talk; 8. Sidelines - Lecrae - Church Clothes 3; 9. Chase That (Ambition) - Lecrae - Rehab: The Overdose; 10. Migraine - Twenty One Pilots - Vessel,A. Broke - Lecrae - All Things Work Together; B. Come and Get Me - Lecrae - All Things Work Together; C. Whatchu Mean - Lecrae - All Things Work Together; D. The Good Life (feat. J. Paul) - Lecrae - Rehab: The Overdose; E. Free from It All (feat. Mathai) - Lecrae - Gravity (Digital Deluxe); F. River Of Jordan (feat. Breyan Isaac) - Lecrae - River Of Jordan (feat. Breyan Isaac); G. Hallelujah - Lecrae - Hallelujah; H. Can't Stop Me Now (Destination) - Lecrae - All Things Work Together; I. On My Own - Lecrae - The Birth of a Nation: The Inspired By Album; J. Misconception Pt 2 - Lecrae - Church Clothes Vol. 2,9,E,E,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
7975,28324,5,F,"[206983, 3500, 168505, 244667, 44023, 214578, 57895, 206581, 192203, 231750]","[51724, 188482, 152485, 238467, 111948, 28324, 36783, 114755, 215703, 104396]","1. Faking My Own Suicide - Relient K - Five Score and Seven Years Ago; 2. Less Is More - Relient K - The Anatomy of the Tongue In Cheek; 3. Breakable Things - Archimedes, Watch Out! - In Context; 4. F.C.P.R.E.M.I.X. - The Fall of Troy - Doppelganger; 5. The Distance - Relient K - Is For Karaoke; 6. Jefferson Aero Plane - Relient K - Two Lefts Don't Make a Right...But Three Do (Gold Edition); 7. Mood Rings - Relient K - Two Lefts Don't Make a Right...But Three Do (Gold Edition); 8. Oh! Gravity. - Switchfoot - Oh! Gravity.; 9. Lion Wilson - Relient K - The Anatomy of the Tongue In Cheek; 10. Baby - Relient K - Is For Karaoke",A. Elephant Parade - Relient K - Air for Free; B. Marigold - Relient K - Air for Free; C. Sweeter - Relient K - Collapsible Lung; D. Angels We Have Heard On High - Relient K - Let It Snow Baby...Let It Reindeer; E. Have Yourself a Merry Little Christmas - Relient K - Let It Snow Baby...Let It Reindeer; F. I so Hate Consequences (Live at Capitol Studios) - Relient K - Mmhmm10; G. Can't Complain - Relient K - Collapsible Lung; H. God - Relient K - Air for Free; I. Interstate Love Song - Relient K - Is For Karaoke; J. Heartache - Relient K - Air for Free,9,I,I,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
3461,119489,7,H,"[53120, 150080, 26192, 74409, 152944, 194661, 175115, 150954, 179822, 75916]","[122415, 215126, 81292, 67699, 88570, 50361, 241043, 119489, 67264, 138242]","1. Loaded (Bonus Track) [feat. DJ Carnage] - G-Eazy - Must Be Nice; 2. Hate Me Now - Nas - I Am...; 3. Aw Yeah? (Intervention) - Tech N9ne - Special Effects; 4. War Ready - Rick Ross - Mastermind; 5. Still Livin' - Freddie Gibbs - Baby Face Killa; 6. Ima Boss - feat. Rick Ross - Meek Mill - MMG Presents: Self Made, Vol. 1; 7. Actin Crazy - Action Bronson - Mr. Wonderful; 8. PMW (All I Really Need) - A$AP Rocky - LONG.LIVE.A$AP (Deluxe Version); 9. Jungle - Remix - X Ambassadors - Jungle; 10. 72 Virgins (feat. Big Body Bes) - Action Bronson - SAAAB Stories produced by Harry Fraud","A. Bad Girls Club - feat. J. Cole - Wale - Bad Girls Club (feat. J. Cole); B. Sunshine - Wale - The Gifted; C. The Breakup Song - Wale - More About Nothing; D. Golden Salvation [Jesus Piece] - Wale - The Gifted; E. Rotation - feat. Wiz Khalifa & 2 Chainz - Wale - The Gifted; F. Heaven's Afternoon - feat. Meek Mill - Wale - The Gifted; G. Bag Of Money - feat. Rick Ross & T-Pain - Wale - Bag Of Money (feat. Rick Ross, Meek Mill & T-Pain); H. By Any Means - Wale - MMG Presents: Self Made, Vol. 1; I. The Posse Cut - Wale - More About Nothing; J. Clappers - feat. Nicki Minaj & Juicy J - Wale - The Gifted",9,J,J,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
3728,73212,8,I,"[59438, 10725, 22589, 93681, 55989, 2695, 211472, 102086, 154371, 166220]","[167313, 68910, 224205, 8951, 122590, 32230, 202655, 56076, 73212, 205179]","1. Cabaret - Natasha Richardson - Cabaret (New Broadway Cast Recording); 2. Something's Coming - Matt Cavenaugh - West Side Story (New Broadway Cast Recording (2009)); 3. Don't Rain On My Parade - Barbra Streisand - Just For The Record...; 4. Beautiful - Jessie Mueller - Beautiful: The Carole King Musical (Original Broadway Cast Recording); 5. Goodbye - Aaron Tveit - Catch Me If You Can; 6. There Are Worse Things I Could Do - From ""Grease Live!"" Music From The Television Event - Vanessa Hudgens - Grease Live!; 7. A Musical - Brad Oscar - Something Rotten! (Original Broadway Cast Recording); 8. One Song Glory - Adam Pascal - RENT (Original Motion Picture Soundtrack); 9. Annie: I Don't Need Anything But You - Andrea McArdle - Annie (Original Broadway Cast Recording); 10. A Whole New World - Adam Jacobs - Aladdin Original Broadway Cast Recording",A. Dis moi josephine - Joséphine Baker - Collection disques Pathe; B. Cross Road Blues - Robert Johnson - King Of The Delta Blues Singers; C. Palmtree (Tryst Remix) - Mandelbarth - Palmtree; D. Little Shop Prologue - Little Shop Of Horrors - Original UK Cast - Little Shop of Horrors; E. Quutamo - Apocalyptica - Apocalyptica; F. Lean On - Campsite Dream - Lean On; G. Git It (Feed Me!) - Little Shop Of Horrors - Original UK Cast - Little Shop of Horrors; H. Marlene - Kevin Coyne - Marjory Razorblade; I. Grow for Me - Little Shop Of Horrors - Original UK Cast - Little Shop of Horrors; J. Don't Come To LA - YG - Still Brazy,2,I,I,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
12339,242916,6,G,"[75512, 106224, 173218, 8556, 67581, 213299, 70613, 61985, 221970, 124159]","[47716, 174351, 59454, 198793, 252821, 144023, 242916, 21259, 187442, 132026]",1. I'm In Control - AlunaGeorge - I Remember; 2. Bangarang (feat. Sirah) - Skrillex - Bangarang EP; 3. Able to See Me - Hippie Sabotage - Able to See Me; 4. Where Are Ü Now (with Justin Bieber) - Jack Ü - Skrillex and Diplo present Jack Ü; 5. I Would Like - Zara Larsson - So Good; 6. Love Is Alive - Louis The Child - Love Is Alive; 7. Inside Out - The Chainsmokers - Inside Out; 8. Real Love - The Chainsmokers Remix - Clean Bandit - Real Love; 9. Automatic - ZHU - Genesis Series; 10. Fire - Louis The Child - Fire,A. Get Free - Andy C remix - Major Lazer - Get Free (feat. Amber of Dirty Projectors); B. Good Enuff - Cash Flow Dub - Major Lazer - Guns Don't Kill People...Lazers Do; C. When You Hear The Bassline - Dance Area Dub Remix - Major Lazer - Guns Don't Kill People...Lazers Do; D. Jah No Partial - Yellow Claw & Yung Felix Remix - Major Lazer - All Trap Music 2; E. Lean On (feat. MØ & DJ Snake) - Malaa Remix - Major Lazer - Lean On (feat. MØ & DJ Snake); F. Aerosol Can (feat. Pharrell Williams) - Major Lazer - Free The Universe Deluxe; G. Powerful (feat. Ellie Goulding & Tarrus Riley) - Major Lazer - Peace Is The Mission; H. Sweat (feat. Laidback Luke & Ms. Dynamite) - Major Lazer - Free The Universe Deluxe; I. Pon De Floor (feat. Vybz Kartel) - Major Lazer - Dance Mix USA In the Club (Mixed by Ted the Dillenger) [Continuous DJ Mix]; J. Get Free - Major Lazer - Gildas Kitsuné Club Night Mix #3,9,G,G,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
18960,171125,4,E,"[50378, 145515, 86942, 102033, 222085, 192352, 6899, 144807, 190832, 184045]","[55967, 96489, 150545, 17213, 171125, 209642, 253795, 67074, 60202, 102722]","1. Get You (feat. Kali Uchis) - Daniel Caesar - Freudian; 2. Janet - Berhana - Berhana; 3. Unstoppable - FKJ Remix - Lianne La Havas - Blood; 4. Pink + White - Frank Ocean - Blonde; 5. Saved - Khalid - American Teen; 6. Grey Luh - Berhana - Berhana; 7. Wait a Minute! - Willow - ARDIPITHECUS; 8. LOVE. FEAT. ZACARI. - Kendrick Lamar - DAMN.; 9. No Other Way - Sinead Harnett - N.O.W; 10. Redbone - Childish Gambino - ""Awaken, My Love!""",A. Young Dumb & Broke - Khalid - American Teen; B. Cold Blooded - Khalid - American Teen; C. Winter - Khalid - American Teen; D. Location - Remix - Khalid - Location; E. Let's Go - Khalid - American Teen; F. Keep Me - Khalid - American Teen; G. Coaster - Khalid - American Teen; H. 8TEEN - Khalid - American Teen; I. Therapy - Khalid - American Teen; J. Angels - Khalid - American Teen,9,A,A,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
8662,35418,0,A,"[68598, 229899, 153581, 165325, 242446, 244361, 98776, 236813, 171020, 137336]","[35418, 223853, 125635, 34341, 253559, 12685, 213283, 233472, 81661, 123978]","1. Happy Accident - Bright Eyes & Neva Dinova - One Jug Of Wine, Two Vessels; 2. Only Love - Ben Howard - Every Kingdom; 3. So Sad, So Sad - Varsity - Cult of Personality - So Sad, So Sad; 4. Kamikaze - MØ - Kamikaze; 5. Jennifer - Little Comets - Life Is Elsewhere; 6. Andreas - Seahaven - Reverie Lagoon: Music For Escapism Only; 7. Another Travelin' Song - Bright Eyes - I'm Wide Awake, It's Morning; 8. Like I Do - Maureen Evans - The Singles Collection; 9. Swingin' Party - Kindness - World, You Need a Change of Mind; 10. Other Times I Don't Though - Wicca Phase Springs Eternal - Abercrombie & Me",A. 'Cause I'm A Man - Tame Impala - Currents; B. Why Won't You Make Up Your Mind? - Live - Tame Impala - Live Versions; C. Past Life - Tame Impala - Currents; D. Alter Ego - Tame Impala - InnerSpeaker; E. Apocalypse Dreams - Tame Impala - Lonerism; F. Let It Happen - Soulwax Remix - Tame Impala - Let It Happen; G. Music To Walk Home By - Tame Impala - Lonerism; H. Reality In Motion - Tame Impala - Currents; I. The Moment - Tame Impala - Currents; J. Half Full Glass Of Wine - Tame Impala - InnerSpeaker,9,E,E,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
13886,139516,7,H,"[237767, 125193, 116252, 94224, 253196, 211737, 197182, 82392, 249804, 228530]","[151253, 237062, 144058, 178346, 77147, 175963, 75010, 139516, 237126, 183081]",1. River - Leon Bridges - Coming Home; 2. Heavy - Birdtalker - Heavy; 3. Blue Mind - Alexi Murdoch - Four Songs; 4. You're Smiling (But I Don't Believe You) - Margaret Glaspy - If & When; 5. Elk City - Samantha Crain - Under Branch & Thorn & Tree; 6. Above The Clouds Of Pompeii - Bear's Den - Islands; 7. In The Long Run - The Staves - Dead & Born & Grown; 8. Shine - Benjamin Francis Leftwich - Last Smoke Before The Snowstorm; 9. Say Anything - Tristan Prettyman - Cedar + Gold; 10. Elysium - Bear's Den - Islands,"A. In Silence - Octave Minds - Octave Minds; B. Dead Wrong - SOHN - Rennen; C. Crying, Laughing, Loving, Lying - Labi Siffre - Crying, Laughing, Loving, Lying; D. My Song - Labi Siffre - Crying, Laughing, Loving, Lying; E. I Got The... - 2006 Remastered Version - Labi Siffre - Remember My Song; F. Dare Me - The Pointer Sisters - Contact; G. 'Till Forever - Labi Siffre - Crying, Laughing, Loving, Lying; H. Watch Me - Labi Siffre - Crying, Laughing, Loving, Lying (Deluxe Edition); I. Respect - Fredo Santana - It's a Scary Site (Hosted by Trapaholics & DJ Victoriouz); J. Bless the Telephone - Labi Siffre - The Singer & The Song",5,J,J,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
8470,13758,9,J,"[31007, 148356, 218751, 170565, 228563, 61583, 251501]","[117910, 160209, 143808, 67029, 3851, 18541, 1644, 148365, 142949, 13758]",1. F Cancer (Boosie) [feat. Quavo] - Young Thug - I'm Up; 2. Work - Rihanna - ANTI; 3. Famous - Kanye West - The Life Of Pablo; 4. Cake By The Ocean - DNCE - DNCE; 5. Naked - Jason Derulo - Naked; 6. Work from Home - Fifth Harmony - 7/27; 7. Down In the DM - Yo Gotti - The Art of Hustle,A. The Rookie - The Chainsmokers - The Rookie; B. Don't Let Me Down - Ricky Remedy Remix - The Chainsmokers - Don't Let Me Down (Remixes); C. Paris - Party Thieves Remix - The Chainsmokers - Paris (Remixes); D. Closer - Wuki Remix - The Chainsmokers - Closer (Remixes); E. Honest - SAVI Remix - The Chainsmokers - Honest (Remixes); F. Something Just Like This - Dimitri Vegas & Like Mike Remix - The Chainsmokers - Something Just Like This (Remix Pack); G. Don't Let Me Down - Zomboy Remix - The Chainsmokers - Don't Let Me Down (Remixes); H. Something Just Like This - Jai Wolf Remix - The Chainsmokers - Something Just Like This (Remix Pack); I. Something Just Like This - R3hab Remix - The Chainsmokers - Something Just Like This (Remix Pack); J. Don't Let Me Down - The Chainsmokers - The Chainsmokers- Japan Special Edition,9,J,J,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
4808,138196,3,D,"[107520, 9655, 180615, 38130, 152001, 42643, 192137, 195172, 209557, 69819]","[83846, 197465, 83914, 138196, 156783, 211090, 88120, 125995, 208428, 92671]","1. Burning Love (From ""Lilo & Stitch"") - Kids R Us Band - Disney Heroines Music Playlist; 2. Know Who You Are - Auli'i Cravalho - Moana; 3. What Makes You Beautiful - One Direction - Up All Night; 4. Sidelines - Lecrae - Church Clothes 3; 5. How Far I'll Go - Reprise - Auli'i Cravalho - Moana; 6. Shiny - Jemaine Clement - Moana; 7. The Outsiders - NEEDTOBREATHE - The Outsiders; 8. Hawaiian Roller Coaster Ride - From ""Lilo & Stitch""/Soundtrack Version - M. Keali'i Ho'omalu - Lilo & Stitch; 9. Party In The U.S.A. - Miley Cyrus - The Time Of Our Lives; 10. Let It Go - From ""Frozen"" - Rascal Flatts - We Love Disney",A. Everything About You - One Direction - Up All Night; B. 18 - One Direction - FOUR; C. Shout! - One Direction - Uncharted Shores; D. Through the Dark - One Direction - Midnight Memories (Deluxe); E. Stand Up - One Direction - Up All Night; F. Wolves - One Direction - Made In The A.M.; G. End of the Day - One Direction - Made In The A.M.; H. Save You Tonight - One Direction - Up All Night; I. Live While We're Young - One Direction - Take Me Home: Yearbook Edition; J. Temporary Fix - One Direction - Made In The A.M.,9,I,I,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
5689,249424,7,H,"[194353, 235105, 97368, 199657, 106612, 173815, 15509, 38516, 185293, 181452]","[163781, 229950, 146312, 161843, 209724, 209028, 240861, 249424, 107348, 200030]",1. Smack My Bitch Up - The Prodigy - The Fat Of The Land (Expanded Edition); 2. Vow - SALES - SALES - EP; 3. Gemini - Hoops - Gemini; 4. idfc (Tarro Remix) - blackbear - idfc (Tarro Remix); 5. This Way - HOMESHAKE - Fresh Air; 6. Lose It - Oh Wonder - Oh Wonder; 7. Chinese New Year - SALES - SALES - EP; 8. Hello Welcome - HOMESHAKE - Fresh Air; 9. Dream Sweet in Sea Major - ミラクルミュージカル - Hawaii: Part II; 10. Goofy's Trial - Pink Guy - Pink Season,A. Heat - HOMESHAKE - Midnight Snack; B. Cash is Money - HOMESHAKE - In the Shower; C. Midnight Snack - HOMESHAKE - Midnight Snack; D. Move This Body - HOMESHAKE - Midnight Snack; E. Making a Fool of You - HOMESHAKE - In the Shower; F. Okay - HOMESHAKE - In the Shower; G. Under the Sheets - HOMESHAKE - Midnight Snack; H. Not U - HOMESHAKE - Fresh Air; I. She Can’t Leave Me Here Alone Tonight - HOMESHAKE - In the Shower; J. Give It to Me - HOMESHAKE - Midnight Snack,9,H,H,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
5578,32061,5,F,"[163425, 8674, 229525, 10491, 120062, 4360, 183667, 143454, 233209, 20413]","[202521, 94582, 11791, 45866, 205994, 32061, 138396, 168122, 25144, 213416]",1. Cyanide Sisters - Com Truise - Cyanide Sisters EP; 2. Koto - ODESZA - In Return; 3. Trojans - Atlas Genius - When It Was Now; 4. Waulking Song - Totally Enormous Extinct Dinosaurs - Household Goods; 5. You Are The One - Shiny Toy Guns - We Are Pilots; 6. Par Avion - FM Belfast - How to Make Friends; 7. I’ll Be Around - Empire of the Sun - Ice On The Dune; 8. Encom Part 2 - Remixed by Com Truise - Daft Punk - TRON: Legacy Reconfigured; 9. Over Your Shoulder - Chromeo - White Women; 10. Concert Pitch - Empire of the Sun - Ice On The Dune,A. Deja Vú - Oliver Nelson Remix - Urban Cone - Our Youth; B. Come Back To Me - Faråker Remix - Urban Cone - Come Back To Me; C. Pumping Up Clouds - Urban Cone - Pumping Up Clouds; D. Sadness Disease - Urban Cone - Polaroid Memories; E. Deja Vú - Urban Cone - Our Youth; F. Come Back To Me - Urban Cone - Polaroid Memories; G. Old School - Urban Cone - Old School; H. Urban Photograph - Urban Cone - Our Youth; I. Old School - The Reprise - Urban Cone - Old School; J. We Are Skeletons - Urban Cone - Polaroid Memories,9,D,D,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
6332,137500,0,A,"[210184, 214422, 66977, 11433, 26758, 97326, 8800, 155987, 242017, 17736]","[137500, 98000, 180811, 96283, 209765, 8649, 151343, 92687, 38594, 150681]",1. Shoot Me Down - Lil Wayne - Tha Carter III; 2. One Last Time - Jaymes Young - Dark Star EP; 3. Infinity - Jaymes Young - Feel Something; 4. Far Away - Myke Bogan - Pool Party; 5. Congratulations - Post Malone - Stoney; 6. House Of Balloons / Glass Table Girls - The Weeknd - Trilogy; 7. I Fall Apart - Post Malone - Stoney; 8. L$D - A$AP Rocky - AT.LONG.LAST.A$AP; 9. No Option - Post Malone - Stoney; 10. Crystalised - The xx - xx,A. White Iverson - Post Malone - Stoney; B. rockstar - Post Malone - rockstar; C. Money Made Me Do It - Post Malone - Stoney; D. What's up (feat. 1st) - Post Malone - What's up (feat. 1st); E. Feeling Whitney - Post Malone - Stoney; F. Candy Paint - Post Malone - Candy Paint; G. Cold - Post Malone - Stoney; H. Patient - Post Malone - Stoney; I. Feel - Post Malone - Stoney; J. Congratulations - Remix - Post Malone - Congratulations,9,B,B,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
17880,14657,6,G,"[241987, 10740, 171237, 185720, 167561, 32754, 151521, 211005, 242415, 221829]","[203055, 25036, 113060, 107188, 25038, 248627, 14657, 1081, 230972, 128636]","1. O Come, O Come, Emmanuel - Punch Brothers - Holidays Rule; 2. À tout à l'heure - Bibio - Silver Wilkinson; 3. Roving Gambler - Billie Joe Armstrong - Foreverly; 4. Baby, It’s Cold Outside - Rufus Wainwright - Holidays Rule; 5. Seen It All - Jake Bugg - Jake Bugg; 6. Step Into Christmas - Elton John - Goodbye Yellow Brick Road; 7. This Year - Andy Osenga - Music City Unsigned Family Christmas; 8. Remote & Dark Years - Maps & Atlases - Beware And Be Grateful; 9. Queenie Eye - Paul McCartney - NEW; 10. Divisionary (Do The Right Thing) - Ages and Ages - Divisionary",A. Love Light In Flight - Stevie Wonder - Selections From The Original Soundtrack The Woman In Red; B. Spiritual Walkers - Stevie Wonder - In Square Circle; C. Rocket Love - Stevie Wonder - Hotter Than July; D. I Was Made To Love Her - Stevie Wonder - I Was Made To Love Her; E. Never Dreamed You'd Leave In Summer - Stevie Wonder - Where I'm Coming From; F. Sunny - Stevie Wonder - For Once In My Life; G. The Little Drummer Boy - Stevie Wonder - Someday At Christmas; H. Silver Bells - Stevie Wonder - Someday At Christmas; I. Do I Do - Single Version - Stevie Wonder - The Definitive Collection; J. All Day Sucker - Stevie Wonder - Songs In The Key Of Life,9,G,G,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
12440,86082,8,I,"[86237, 240346, 154639, 248448, 100103, 117890, 44228, 171308, 95360, 191642]","[123951, 16602, 217044, 102962, 30802, 27397, 119579, 230942, 86082, 119868]","1. Ayo Technology - 50 Cent - Curtis; 2. Dick In A Box - The Lonely Island - Incredibad; 3. Rock Your Body - Sander Kleinenberg's Just In The Club Mix - Justin Timberlake - 12"" Masters - The Essential Mixes; 4. My Love - Ibiza Is Burning Radio Edit - Justin Timberlake - My Love: The Remixes; 5. Still On My Brain - Justin Timberlake - Justified; 6. (And She Said) Take Me Now - Justin Timberlake - Justified; 7. Don't Hold the Wall - Justin Timberlake - The 20/20 Experience; 8. My Love ft. T.I. - Paul Oakenfold Remix - Justin Timberlake - Greatest Hits & Remixes; 9. Chop Me Up - Justin Timberlake - FutureSex/LoveSounds; 10. Last Night - Justin Timberlake - Justified",A. Give It To Me - Album Version (Edited) - Timbaland - Shock Value; B. Hands In The Air - Timbaland - Hands In The Air; C. Oh Timbaland - Timbaland - Shock Value; D. Come Around - Album Version (Edited) - Timbaland - Kala; E. Boardmeeting - Timbaland - Shock Value Deluxe Version; F. UFO - Timbaland - UFO; G. Lose Control (Featuring JoJo) - Timbaland - Shock Value II; H. Fantasy - Timbaland - Shock Value Deluxe Version; I. Carry Out (Featuring Justin Timberlake) - Timbaland - Shock Value II; J. Hands In The Air - Shreddie Mercury Remix - Timbaland - Hands In The Air,9,I,I,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
10284,46404,1,B,"[18302, 159790, 157591, 175058, 173730, 116952, 178365, 228769, 137333, 75170]","[45706, 46404, 133088, 147662, 148094, 48318, 236875, 63591, 76696, 8059]","1. Tell Me When To Go (feat. Keak Da Sneak) - E-40 - My Ghetto Report Card; 2. Jumpin', Jumpin' - Destiny's Child - The Writing's On The Wall; 3. I'm Real - Murder Remix - Jennifer Lopez - J To Tha L-O! The Remixes (Explicit Version); 4. Ayy Ladies - Travis Porter - From Day 1; 5. A Milli - Lil Wayne - Tha Carter III; 6. Like This - MiMS - Music Is My Savior; 7. That's the Way It Is - Céline Dion - All The Way... A Decade Of Song; 8. Ignition - Remix - R. Kelly - Chocolate Factory; 9. No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version - Waka Flocka Flame - Flockaveli; 10. Wild for the Night - A$AP Rocky - LONG.LIVE.A$AP (Deluxe Version)",A. Throw It Up - Lil Jon & The East Side Boyz - Kings Of Crunk; B. Get Low - Street - Lil Jon & The East Side Boyz - Kings Of Crunk; C. Ooh Na Na Naa Naa - Lil Jon & The East Side Boyz - Kings Of Crunk; D. I Don't Give A... - Dirty Version - Lil Jon & The East Side Boyz - Kings Of Crunk; E. Like a Rolling Stone - Bob Dylan - Highway 61 Revisited; F. Knockin Heads Off - Lil Jon & The East Side Boyz - Kings Of Crunk; G. Losing - H.E.R. - H.E.R. Volume 1; H. Who U Wit - Lil Jon & The East Side Boyz - Put Yo Hood Up; I. Make Me a Robot - Tessa Violet - Maybe Trapped Mostly Troubled; J. Nothins Free - Lil Jon & The East Side Boyz - Kings Of Crunk,6,B,B,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
17611,116032,1,B,"[37210, 47245, 187993, 220830, 77546, 134740, 173314, 105635, 229793, 4147]","[220722, 116032, 25723, 141174, 251413, 64408, 137852, 90402, 228925, 227733]","1. Wake Me Up When September Ends - Green Day - American Idiot; 2. Goodnight, Travel Well - The Killers - Day & Age; 3. 21 Guns - Green Day - 21st Century Breakdown; 4. Beverly Hills - Weezer - Make Believe; 5. Clint Eastwood - Gorillaz - Gorillaz; 6. The Great Escape - Boys Like Girls - Boys Like Girls; 7. About A Girl - Nirvana - Nirvana; 8. Somebody Told Me - The Killers - Hot Fuss; 9. Drive - Incubus - Make Yourself - Tour Edition; 10. On Melancholy Hill - Gorillaz - Plastic Beach",A. Nothin' Good About Goodbye - Hinder - Extreme Behavior; B. Lips Of An Angel - Hinder - Extreme Behavior; C. Not An Addict - Acoustic - Hinder - Stripped; D. Waking Up The Devil - Hinder - All American Nightmare; E. Take It To The Limit - Hinder - Take It To The Limit; F. Shoulda - Hinder - Extreme Behavior; G. Room 21 - Hinder - Extreme Behavior; H. Loser's Salute - Hinder - The Reign; I. Last Kiss Goodbye - Hinder - Take It To The Limit; J. Use Me - Hinder - Take It To The Limit,9,B,B,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
12373,174561,8,I,"[222354, 83231, 75802, 42312, 209952, 246137, 140991, 82797, 157804, 196192]","[109692, 95404, 248809, 228694, 191297, 167306, 96649, 88619, 174561, 136636]","1. Jambalaya (On The Bayou) - Single Version - Hank Williams - 40 Greatest Hits; 2. Take Me Back To Tulsa - Live - George Strait - For The Last Time; 3. Down South Blues - Old Crow Medicine Show - Eutaw; 4. Fiya Wata - Edward Sharpe & The Magnetic Zeros - Here; 5. I'm So Lonesome I Could Cry - Hank Williams - The Legend Lives Anew: Hank Williams, Sr. With Strings; 6. Going Up the Country - Kitty, Daisy & Lewis - Kitty, Daisy & Lewis; 7. Crow Jane - The Derek Trucks Band - Songlines; 8. The Bottle Let Me Down - Merle Haggard & The Strangers - Swinging Doors; 9. Willie, Waylon and Me - David Allan Coe - The Essential David Allan Coe; 10. Longhaired Redneck - David Allan Coe - David Allan Coe 17 Greatest Hits",A. I Won't Give Up My Train - Merle Haggard - Going Where The Lonely Go; B. I Think I'll Just Stay Here and Drink - Merle Haggard - Live at Billy Bob's Texas; C. If We're Not Back In Love By Monday - Merle Haggard - Ramblin' Fever; D. Momma Tried - Merle Haggard - I’m a Lonesome Fugitive; E. Sing Me Back Home - Merle Haggard - Proud to Be an Okie from Muskogee: The Very Best of Merle Haggard; F. Today I Started Loving You Again - Merle Haggard - I’m a Lonesome Fugitive; G. Silver Wings - Merle Haggard - Merle Haggard - Branded Man; H. Motorcycle Cowboy / Blue Yodel #13 - Merle Haggard - Live at Billy Bob's Texas; I. Okie From Muskogee - Merle Haggard - Greatest Hits - Finest Performances; J. I'm Gonna Break Every Heart I Can - 2001 Digital Remaster - Merle Haggard - Strangers,9,I,I,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
