dataset,sample_idx,bundle_id,input_count,input_items,input_categories,input_category_names,role_top_categories,role_top_category_names,role_top_scores,prior_top_categories,prior_top_category_names,prior_top_scores,prior_observed_support,category_overlap_count,category_jaccard,role_supported_candidate_items,prior_supported_candidate_items,candidate_item_overlap_count,candidate_item_jaccard,role_candidate_supported_count,prior_candidate_supported_count,rag_bundle_ids,rag_bundle_scores,cc_bundle_ids,cc_bundle_scores,bundle_overlap_count,bundle_jaccard,same_top1_bundle,retrieved_category_union_jaccard
pog,199,18292,2,"[32610, 38960]","[""08734b0d499542a3a0ae060fb5597d09"", ""c6ba1690407cbd175f036694488a914e""]","[""Women's Short Casual Jackets"", ""Women's Loose Hoodies and Sweatshirts""]","[""a6cd655d1645f38869be793d5fb194cb"", ""852a581f78e4f4d7ecf9972a038e440c"", ""022ab423f035b47ac0af5046c51ed093""]","[""Women's Cropped Denim Jeans"", ""Women's Heeled Ankle Boots"", ""Women's Pullover Knit Sweaters""]","[0.9152389764785767, 0.891045331954956, 0.8852526545524597]","[""126c091a8ff171f694733a624089e68a"", ""de802e3a05e11e88ddd894aa58e0f4d9"", ""fc528592c3858f90196fbfacc814f235""]","[""Women's Casual Shoes and Sneakers"", ""Women's Casual Canvas Sneakers"", ""Women's High-Waist Fashion Skirts""]","[0.24, 0.24, 0.24]",25,0,0.0,[],[],0,1.0,0,0,"[16111, 16503, 12682]","[0.9900636076927185, 0.9900636076927185, 0.9800139665603638]","[6642, 11034, 14755]","[3.198978333453131, 3.1057986517778744, 2.578006192858059]",0,0.0,0,0.5714285714285714
pog,200,9452,2,"[1018, 36207]","[""8476c833956c74092868c24514562b0b"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Mid-Length Woolen Coats"", ""Women's Heeled Ankle Boots""]","[""8585a77eaebc91282b433359863cb569"", ""022ab423f035b47ac0af5046c51ed093"", ""b5512b7b61119e0a76d1f6b3bd6d2b94""]","[""Women's Padded Puffer Jackets"", ""Women's Pullover Knit Sweaters"", ""Women's Fleece-Lined Thermal Leggings""]","[0.9747183322906494, 0.9596381187438965, 0.9324760437011719]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46"", ""fc528592c3858f90196fbfacc814f235""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Fashion Berets and Bucket Hats"", ""Women's High-Waist Fashion Skirts""]","[0.5847619047619048, 0.36, 0.16380952380952382]",525,0,0.0,[],[1753],0,0.0,0,1,"[11404, 12136, 1451]","[0.9999999403953552, 0.9999999403953552, 0.9954860210418701]","[8896, 11330, 18674]","[3.10812671122872, 3.10812671122872, 3.10812671122872]",0,0.0,0,0.3333333333333333
pog,201,5639,1,[45072],"[""0ab410a4baf435f5b6496cb061c11dc1""]","[""Sterling Silver Fashion Earrings""]","[""841c8877534da01768696cd2375bab70"", ""3afab60a60abe737c6b12772e0fcec0a"", ""46eacb79120159c0d446c08e1f671b0f""]","[""Women's Sterling Silver Necklaces"", ""Women's Fashion Heeled Sandals"", ""Women's Casual Short Sleeve T-Shirts""]","[0.8899957537651062, 0.8874249458312988, 0.8388506770133972]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Chiffon and Floral Dresses""]","[0.5869853917662683, 0.4555112881806109, 0.34395750332005315]",753,0,0.0,[33867],"[46064, 9260, 14873, 32172, 4650, 48075]",0,0.0,1,6,"[15201, 6396, 13668]","[0.9700267314910889, 0.9641065001487732, 0.9585963487625122]","[18566, 15285, 19481]","[2.5325365205843293, 2.4887118193891102, 2.4887118193891102]",0,0.0,0,0.2222222222222222
pog,202,9539,2,"[37013, 10898]","[""6eb82f81b7105a1112fec1bb3c8dd62b"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Knit Sweaters and Pullovers"", ""Women's Cropped Denim Jeans""]","[""022ab423f035b47ac0af5046c51ed093"", ""b608ccb44928992e75009892971acd46"", ""fc528592c3858f90196fbfacc814f235""]","[""Women's Pullover Knit Sweaters"", ""Women's Fashion Berets and Bucket Hats"", ""Women's High-Waist Fashion Skirts""]","[0.7878477573394775, 0.7696565389633179, 0.7682859897613525]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Heeled Ankle Boots""]","[0.4889705882352941, 0.4264705882352941, 0.15073529411764705]",272,0,0.0,[],[30021],0,0.0,0,1,"[4358, 7107, 15492]","[0.9678497910499573, 0.9678497910499573, 0.9678497910499573]","[19821, 12283, 5364]","[3.1671531593406597, 3.1671531593406597, 3.1671531593406597]",0,0.0,0,0.6
pog,203,11723,1,[44638],"[""0ab410a4baf435f5b6496cb061c11dc1""]","[""Sterling Silver Fashion Earrings""]","[""841c8877534da01768696cd2375bab70"", ""3afab60a60abe737c6b12772e0fcec0a"", ""46eacb79120159c0d446c08e1f671b0f""]","[""Women's Sterling Silver Necklaces"", ""Women's Fashion Heeled Sandals"", ""Women's Casual Short Sleeve T-Shirts""]","[0.8899957537651062, 0.8874249458312988, 0.8388506770133972]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Chiffon and Floral Dresses""]","[0.5869853917662683, 0.4555112881806109, 0.34395750332005315]",753,0,0.0,[],[32878],0,0.0,0,1,"[15201, 6396, 13668]","[0.9700267314910889, 0.9641065001487732, 0.9585963487625122]","[18566, 13751, 9405]","[2.5325365205843293, 2.4887118193891102, 2.4887118193891102]",0,0.0,0,0.2222222222222222
pog,204,8372,2,"[23146, 14490]","[""126c091a8ff171f694733a624089e68a"", ""fc528592c3858f90196fbfacc814f235""]","[""Women's Casual Shoes and Sneakers"", ""Women's High-Waist Fashion Skirts""]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's High Waist Wide Leg Trousers""]","[0.8367464542388916, 0.8167681694030762, 0.787800669670105]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Fashion Berets and Bucket Hats"", ""Fashion Drop and Stud Earrings""]","[0.5127860026917901, 0.21399730820995963, 0.15477792732166892]",743,1,0.2,[],"[42874, 8187]",0,0.0,0,2,"[821, 750, 1081]","[0.9999999403953552, 0.978935718536377, 0.978935718536377]","[5865, 2483, 1304]","[2.904968362909068, 2.904968362909068, 2.904968362909068]",0,0.0,0,0.6
pog,205,12144,2,"[41663, 7765]","[""03bfc1d4783966c69cc6aef8247e0103"", ""ecff24c1d93157b5c20fd73bb31faced""]","[""Men's Casual Joggers and Harem Pants"", ""Men's Streetwear Hoodies and Sweatshirts""]","[""814ed433f7b89cef654140214dfdaab5"", ""82462c11b65faedd60ec94210debc584"", ""856a563554cc6f5b2bac63e3e8ff10b5""]","[""Men's Casual White Sneakers"", ""Men's Casual Workwear Jackets"", ""Men's High-Top Casual Sneakers""]","[0.9435219764709473, 0.9239183664321899, 0.9237352013587952]","[""dab681fd76ae76e9421f7378ed0ed11d"", ""814ed433f7b89cef654140214dfdaab5"", ""856a563554cc6f5b2bac63e3e8ff10b5""]","[""Men's Thickened Workwear Cotton Jackets"", ""Men's Casual White Sneakers"", ""Men's High-Top Casual Sneakers""]","[0.3752808988764045, 0.3146067415730337, 0.30337078651685395]",445,2,0.5,[],[14788],0,0.0,0,1,"[256, 1832, 2135]","[0.9955798387527466, 0.9955798387527466, 0.9955798387527466]","[19358, 8604, 7007]","[2.652617785268351, 2.6216040309998445, 2.5931583352072645]",0,0.0,0,0.2222222222222222
pog,206,17347,1,[21544],"[""126c091a8ff171f694733a624089e68a""]","[""Women's Casual Shoes and Sneakers""]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's High Waist Wide Leg Trousers""]","[0.8892924785614014, 0.784608006477356, 0.7743432521820068]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's Fashion Berets and Bucket Hats""]","[0.5885347916273808, 0.245332830473317, 0.2310013200075429]",5303,2,0.5,"[18461, 14505, 34713, 13483]","[38306, 18461, 14505, 13483]",3,0.6,4,4,"[1932, 9695, 1420]","[0.9758628010749817, 0.9758628010749817, 0.9738407135009766]","[3599, 16669, 5421]","[2.288515934376768, 2.2609843484819914, 2.2536300207429756]",0,0.0,0,0.25
pog,207,19995,1,[18113],"[""126c091a8ff171f694733a624089e68a""]","[""Women's Casual Shoes and Sneakers""]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's High Waist Wide Leg Trousers""]","[0.8892924785614014, 0.784608006477356, 0.7743432521820068]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's Fashion Berets and Bucket Hats""]","[0.5885347916273808, 0.245332830473317, 0.2310013200075429]",5303,2,0.5,"[23431, 2308, 37008, 1798, 27654]","[23431, 2308, 37008, 1798, 27654]",5,1.0,5,5,"[1932, 9695, 1420]","[0.9758628010749817, 0.9758628010749817, 0.9738407135009766]","[3599, 16669, 5421]","[2.288515934376768, 2.2609843484819914, 2.2536300207429756]",0,0.0,0,0.25
pog,208,9769,2,"[24740, 13817]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""841c8877534da01768696cd2375bab70""]","[""Women's Chiffon and Floral Dresses"", ""Women's Sterling Silver Necklaces""]","[""3afab60a60abe737c6b12772e0fcec0a"", ""0ab410a4baf435f5b6496cb061c11dc1"", ""64fe11119537f0ea81cfb5e4d54b3c71""]","[""Women's Fashion Heeled Sandals"", ""Sterling Silver Fashion Earrings"", ""Women's Sterling Silver Bracelets""]","[0.9014800190925598, 0.8995922803878784, 0.8848903775215149]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Fashion Drop and Stud Earrings""]","[0.5943396226415094, 0.37735849056603776, 0.30660377358490565]",212,0,0.0,"[39963, 36075, 33185]","[21541, 24641]",0,0.0,3,2,"[7309, 7953, 12219]","[0.9883621335029602, 0.9883621335029602, 0.9883621335029602]","[11562, 13037, 11840]","[3.3218637608441695, 3.3218637608441695, 3.3218637608441695]",0,0.0,0,0.3333333333333333
pog,209,224,2,"[37256, 5211]","[""46eacb79120159c0d446c08e1f671b0f"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Casual Short Sleeve T-Shirts"", ""Women's Cropped Denim Jeans""]","[""de802e3a05e11e88ddd894aa58e0f4d9"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Casual Canvas Sneakers"", ""Fashion Drop and Stud Earrings"", ""Women's Chiffon and Floral Dresses""]","[0.6531935334205627, 0.5390666723251343, 0.4942055940628052]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c"", ""de802e3a05e11e88ddd894aa58e0f4d9""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Canvas Sneakers""]","[0.39659367396593675, 0.36739659367396593, 0.22627737226277372]",411,1,0.2,[26934],"[2303, 45152, 42966]",0,0.0,1,3,"[7955, 567, 11296]","[1.0000001192092896, 0.9227108359336853, 0.9227108359336853]","[15985, 14608, 8537]","[3.1274727139998366, 3.1274727139998366, 3.1274727139998366]",0,0.0,0,0.2857142857142857
pog,210,377,1,[25657],"[""3afab60a60abe737c6b12772e0fcec0a""]","[""Women's Fashion Heeled Sandals""]","[""841c8877534da01768696cd2375bab70"", ""0ab410a4baf435f5b6496cb061c11dc1"", ""64fe11119537f0ea81cfb5e4d54b3c71""]","[""Women's Sterling Silver Necklaces"", ""Sterling Silver Fashion Earrings"", ""Women's Sterling Silver Bracelets""]","[0.9038474559783936, 0.8874249458312988, 0.8856341242790222]","[""664162d351ab59ea042546db288bbf7c"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Chiffon and Floral Dresses"", ""Fashion Drop and Stud Earrings""]","[0.6415525114155252, 0.5011415525114156, 0.317351598173516]",876,0,0.0,[],"[3781, 20235]",0,0.0,0,2,"[18633, 14946, 12787]","[0.9703332781791687, 0.9699708819389343, 0.9672002196311951]","[5786, 2184, 18520]","[2.666666666666667, 2.666666666666667, 2.666666666666667]",0,0.0,0,0.1111111111111111
pog,211,15012,2,"[34914, 25516]","[""664162d351ab59ea042546db288bbf7c"", ""fc528592c3858f90196fbfacc814f235""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's High-Waist Fashion Skirts""]","[""126c091a8ff171f694733a624089e68a"", ""3e600277f4bf92983bf6fcb0ac09e0d7"", ""b608ccb44928992e75009892971acd46""]","[""Women's Casual Shoes and Sneakers"", ""Women's High Waist Wide Leg Trousers"", ""Women's Fashion Berets and Bucket Hats""]","[0.8305509090423584, 0.8287172317504883, 0.8279753923416138]","[""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Casual Shoes and Sneakers"", ""Women's Heeled Ankle Boots"", ""Women's Fashion Berets and Bucket Hats""]","[0.41278439869989164, 0.2437703141928494, 0.21451787648970747]",923,2,0.5,[21065],"[17184, 21065, 12150]",1,0.3333333333333333,1,3,"[11847, 7146, 9834]","[0.9815806150436401, 0.9804818034172058, 0.9804818034172058]","[17080, 1827, 14374]","[2.78534150838919, 2.78534150838919, 2.78534150838919]",0,0.0,0,0.5714285714285714
pog,212,14868,2,"[25709, 13827]","[""b608ccb44928992e75009892971acd46"", ""bc11aa63d5a69b1b0f90c34fd2c62102""]","[""Women's Fashion Berets and Bucket Hats"", ""Women's Long-Sleeved Blouses and Shirts""]","[""126c091a8ff171f694733a624089e68a"", ""de802e3a05e11e88ddd894aa58e0f4d9"", ""fc528592c3858f90196fbfacc814f235""]","[""Women's Casual Shoes and Sneakers"", ""Women's Casual Canvas Sneakers"", ""Women's High-Waist Fashion Skirts""]","[0.4521680474281311, 0.4502834677696228, 0.42673277854919434]","[""126c091a8ff171f694733a624089e68a"", ""a6cd655d1645f38869be793d5fb194cb"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Casual Shoes and Sneakers"", ""Women's Cropped Denim Jeans"", ""Women's Fashion Shoulder and Crossbody Bags""]","[0.41954022988505746, 0.3563218390804598, 0.3448275862068966]",174,1,0.2,[2210],"[21372, 43443, 32217]",0,0.0,1,3,"[9673, 657, 6292]","[0.9068379998207092, 0.8939456939697266, 0.8939456939697266]","[1993, 15525, 16637]","[3.167098000505788, 3.167098000505788, 3.167098000505788]",0,0.0,0,0.42857142857142855
pog,213,7635,1,[5091],"[""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Chiffon and Floral Dresses""]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""0ab410a4baf435f5b6496cb061c11dc1"", ""841c8877534da01768696cd2375bab70""]","[""Fashion Drop and Stud Earrings"", ""Sterling Silver Fashion Earrings"", ""Women's Sterling Silver Necklaces""]","[0.9225679636001587, 0.8288401365280151, 0.8253554105758667]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Fashion Drop and Stud Earrings""]","[0.6902970297029702, 0.4697029702970297, 0.3405940594059406]",2525,1,0.2,[],[13867],0,0.0,0,1,"[3281, 6713, 11540]","[0.9862246513366699, 0.9862246513366699, 0.9862246513366699]","[17924, 18879, 16707]","[2.7845544554455444, 2.7845544554455444, 2.7845544554455444]",0,0.0,0,0.42857142857142855
pog,214,8380,2,"[45750, 40030]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Casual Shoes and Sneakers"", ""Women's Fashion Shoulder and Crossbody Bags""]","[""3e600277f4bf92983bf6fcb0ac09e0d7"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's High Waist Wide Leg Trousers"", ""Women's Cropped Denim Jeans"", ""Women's Fashion Berets and Bucket Hats""]","[0.8361626267433167, 0.7953155040740967, 0.7623966336250305]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""b608ccb44928992e75009892971acd46""]","[""Women's Chiffon and Floral Dresses"", ""Fashion Drop and Stud Earrings"", ""Women's Fashion Berets and Bucket Hats""]","[0.2701057353412368, 0.21916052547260492, 0.21371355334828582]",3121,1,0.2,"[47848, 33261]",[33217],0,0.0,2,1,"[10706, 11338, 12875]","[1.0, 1.0, 1.0]","[3599, 3149, 7251]","[2.6981507292768505, 2.671991192470265, 2.671991192470265]",0,0.0,0,0.3333333333333333
pog,215,18112,1,[7328],"[""03bfc1d4783966c69cc6aef8247e0103""]","[""Men's Casual Joggers and Harem Pants""]","[""814ed433f7b89cef654140214dfdaab5"", ""ecff24c1d93157b5c20fd73bb31faced"", ""82462c11b65faedd60ec94210debc584""]","[""Men's Casual White Sneakers"", ""Men's Streetwear Hoodies and Sweatshirts"", ""Men's Casual Workwear Jackets""]","[0.9617751836776733, 0.9565081000328064, 0.9475531578063965]","[""814ed433f7b89cef654140214dfdaab5"", ""ecff24c1d93157b5c20fd73bb31faced"", ""72b059d86956ec93bbe2ae5a6622f4bd""]","[""Men's Casual White Sneakers"", ""Men's Streetwear Hoodies and Sweatshirts"", ""Men's Short Sleeve T-Shirts""]","[0.32660418168709443, 0.32083633741888967, 0.3064167267483778]",1387,2,0.5,[27949],[27949],1,1.0,1,1,"[737, 2930, 8844]","[0.9946242570877075, 0.9946242570877075, 0.9946242570877075]","[19358, 6610, 17307]","[2.1550108147080027, 2.0122566690699353, 1.9718817591925017]",0,0.0,0,0.375
pog,216,9374,2,"[12124, 37448]","[""664162d351ab59ea042546db288bbf7c"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Heeled Ankle Boots""]","[""8476c833956c74092868c24514562b0b"", ""b608ccb44928992e75009892971acd46"", ""b5512b7b61119e0a76d1f6b3bd6d2b94""]","[""Women's Mid-Length Woolen Coats"", ""Women's Fashion Berets and Bucket Hats"", ""Women's Fleece-Lined Thermal Leggings""]","[0.9215312004089355, 0.9158238768577576, 0.9100607633590698]","[""b608ccb44928992e75009892971acd46"", ""a6cd655d1645f38869be793d5fb194cb"", ""8476c833956c74092868c24514562b0b""]","[""Women's Fashion Berets and Bucket Hats"", ""Women's Cropped Denim Jeans"", ""Women's Mid-Length Woolen Coats""]","[0.30848329048843187, 0.21979434447300772, 0.19730077120822623]",1556,2,0.5,[12277],[12277],1,1.0,1,1,"[9700, 8923, 17261]","[1.0, 0.9905682802200317, 0.9905682802200317]","[9184, 1388, 17656]","[2.6557055110464827, 2.6557055110464827, 2.6557055110464827]",0,0.0,0,0.5714285714285714
pog,217,10578,2,"[2797, 16971]","[""664162d351ab59ea042546db288bbf7c"", ""bc11aa63d5a69b1b0f90c34fd2c62102""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Long-Sleeved Blouses and Shirts""]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""0ab410a4baf435f5b6496cb061c11dc1""]","[""Fashion Drop and Stud Earrings"", ""Women's Chiffon and Floral Dresses"", ""Sterling Silver Fashion Earrings""]","[0.7840022444725037, 0.7661030292510986, 0.6077609062194824]","[""126c091a8ff171f694733a624089e68a"", ""a6cd655d1645f38869be793d5fb194cb"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Casual Shoes and Sneakers"", ""Women's Cropped Denim Jeans"", ""Women's High Waist Wide Leg Trousers""]","[0.5103926096997691, 0.279445727482679, 0.26558891454965355]",433,0,0.0,[],"[31932, 39955, 23993, 10891]",0,0.0,0,4,"[3563, 4450, 6702]","[0.9595780372619629, 0.9595780372619629, 0.9595780372619629]","[12553, 16637, 309]","[2.9290819650892965, 2.9290819650892965, 2.9290819650892965]",0,0.0,0,0.5
pog,218,11955,1,[41787],"[""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Fashion Drop and Stud Earrings""]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""0ab410a4baf435f5b6496cb061c11dc1"", ""3afab60a60abe737c6b12772e0fcec0a""]","[""Women's Chiffon and Floral Dresses"", ""Sterling Silver Fashion Earrings"", ""Women's Fashion Heeled Sandals""]","[0.9225679636001587, 0.8172715902328491, 0.7639645338058472]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Shoes and Sneakers"", ""Women's Chiffon and Floral Dresses""]","[0.6300884955752213, 0.46017699115044247, 0.3805309734513274]",2260,1,0.2,"[21573, 38333]","[38333, 18892]",1,0.3333333333333333,2,2,"[14775, 2498, 2681]","[0.9804508686065674, 0.973997950553894, 0.9693536758422852]","[5421, 12484, 1524]","[2.6044247787610617, 2.59070796460177, 2.59070796460177]",0,0.0,0,0.42857142857142855
pog,219,7282,2,"[42033, 23451]","[""664162d351ab59ea042546db288bbf7c"", ""de802e3a05e11e88ddd894aa58e0f4d9""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Casual Canvas Sneakers""]","[""a6cd655d1645f38869be793d5fb194cb"", ""3e600277f4bf92983bf6fcb0ac09e0d7"", ""126c091a8ff171f694733a624089e68a""]","[""Women's Cropped Denim Jeans"", ""Women's High Waist Wide Leg Trousers"", ""Women's Casual Shoes and Sneakers""]","[0.7842007875442505, 0.7528829574584961, 0.7396707534790039]","[""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Cropped Denim Jeans"", ""Women's Fashion Berets and Bucket Hats"", ""Women's High Waist Wide Leg Trousers""]","[0.34782608695652173, 0.22608695652173913, 0.17391304347826086]",460,2,0.5,[7315],[20851],0,0.0,1,1,"[14717, 7498, 762]","[1.0000001192092896, 0.9734741449356079, 0.9731405377388]","[14384, 5074, 5294]","[2.691455787034527, 2.691455787034527, 2.691455787034527]",0,0.0,0,0.8333333333333334
pog,220,1168,2,"[105, 246]","[""8585a77eaebc91282b433359863cb569"", ""b608ccb44928992e75009892971acd46""]","[""Women's Padded Puffer Jackets"", ""Women's Fashion Berets and Bucket Hats""]","[""852a581f78e4f4d7ecf9972a038e440c"", ""8476c833956c74092868c24514562b0b"", ""022ab423f035b47ac0af5046c51ed093""]","[""Women's Heeled Ankle Boots"", ""Women's Mid-Length Woolen Coats"", ""Women's Pullover Knit Sweaters""]","[0.9712503552436829, 0.9526973962783813, 0.9243471622467041]","[""664162d351ab59ea042546db288bbf7c"", ""852a581f78e4f4d7ecf9972a038e440c"", ""126c091a8ff171f694733a624089e68a""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Heeled Ankle Boots"", ""Women's Casual Shoes and Sneakers""]","[0.5529411764705883, 0.47058823529411764, 0.3235294117647059]",170,1,0.2,"[6681, 16460]",[2813],0,0.0,2,1,"[595, 2416, 4462]","[0.9966737031936646, 0.9966737031936646, 0.9966737031936646]","[780, 14820, 14445]","[3.1696878430956303, 3.1696878430956303, 3.1696878430956303]",0,0.0,0,0.3333333333333333
pog,221,9048,2,"[15614, 13295]","[""664162d351ab59ea042546db288bbf7c"", ""6eb82f81b7105a1112fec1bb3c8dd62b""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Knit Sweaters and Pullovers""]","[""3e600277f4bf92983bf6fcb0ac09e0d7"", ""126c091a8ff171f694733a624089e68a"", ""b608ccb44928992e75009892971acd46""]","[""Women's High Waist Wide Leg Trousers"", ""Women's Casual Shoes and Sneakers"", ""Women's Fashion Berets and Bucket Hats""]","[0.780386209487915, 0.7554212808609009, 0.7359820008277893]","[""126c091a8ff171f694733a624089e68a"", ""fc528592c3858f90196fbfacc814f235"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Casual Shoes and Sneakers"", ""Women's High-Waist Fashion Skirts"", ""Women's Heeled Ankle Boots""]","[0.394, 0.248, 0.246]",500,1,0.2,"[13572, 29862, 20544, 3286, 5731]","[13572, 33541, 5731]",2,0.3333333333333333,5,3,"[6401, 6480, 9455]","[0.9746164083480835, 0.9746164083480835, 0.9746164083480835]","[17688, 103, 5364]","[2.899843635850967, 2.899843635850967, 2.899843635850967]",0,0.0,0,0.14285714285714285
pog,222,17574,1,[46159],"[""126c091a8ff171f694733a624089e68a""]","[""Women's Casual Shoes and Sneakers""]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's High Waist Wide Leg Trousers""]","[0.8892924785614014, 0.784608006477356, 0.7743432521820068]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Shoulder and Crossbody Bags"", ""Women's Cropped Denim Jeans"", ""Women's Fashion Berets and Bucket Hats""]","[0.5885347916273808, 0.245332830473317, 0.2310013200075429]",5303,2,0.5,"[38870, 19408, 5150]","[38870, 19408, 5150, 46600]",3,0.75,3,4,"[1932, 9695, 1420]","[0.9758628010749817, 0.9758628010749817, 0.9738407135009766]","[3599, 16669, 5421]","[2.288515934376768, 2.2609843484819914, 2.2536300207429756]",0,0.0,0,0.25
