dataset,itemset_size,category_itemset,support,support_ratio
pog_dense,3,126c091a8ff171f694733a624089e68a|64fe11119537f0ea81cfb5e4d54b3c71|841c8877534da01768696cd2375bab70,27,0.0009095196388870174
pog_dense,3,664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b|de802e3a05e11e88ddd894aa58e0f4d9,27,0.0009095196388870174
pog_dense,3,852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b|bc11aa63d5a69b1b0f90c34fd2c62102,27,0.0009095196388870174
pog_dense,3,44187dfef4ed2dd3669957cc9592514e|46eacb79120159c0d446c08e1f671b0f|95c3a26ab13f3ec5cd28a281e3685e7b,27,0.0009095196388870174
pog_dense,3,3afab60a60abe737c6b12772e0fcec0a|664162d351ab59ea042546db288bbf7c|bc11aa63d5a69b1b0f90c34fd2c62102,27,0.0009095196388870174
pog_dense,3,b608ccb44928992e75009892971acd46|c6ba1690407cbd175f036694488a914e|fc528592c3858f90196fbfacc814f235,26,0.0008758337263356465
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|664162d351ab59ea042546db288bbf7c|841c8877534da01768696cd2375bab70,26,0.0008758337263356465
pog_dense,3,a6cd655d1645f38869be793d5fb194cb|c6ba1690407cbd175f036694488a914e|de802e3a05e11e88ddd894aa58e0f4d9,26,0.0008758337263356465
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|814ed433f7b89cef654140214dfdaab5|f38776a72637f9103f9229c5f2c92e41,26,0.0008758337263356465
pog_dense,3,2b28f4772c30b8544c742f6a349a06b3|44187dfef4ed2dd3669957cc9592514e|95c3a26ab13f3ec5cd28a281e3685e7b,26,0.0008758337263356465
pog_dense,3,0ab410a4baf435f5b6496cb061c11dc1|126c091a8ff171f694733a624089e68a|fc528592c3858f90196fbfacc814f235,26,0.0008758337263356465
pog_dense,3,1199c4654170f33208d7932d7d2587a5|126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7,26,0.0008758337263356465
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|72b059d86956ec93bbe2ae5a6622f4bd|82462c11b65faedd60ec94210debc584,26,0.0008758337263356465
pog_dense,3,126c091a8ff171f694733a624089e68a|19125833f147d19800e3aa39ecfc76c2|841c8877534da01768696cd2375bab70,26,0.0008758337263356465
pog_dense,3,3e600277f4bf92983bf6fcb0ac09e0d7|44187dfef4ed2dd3669957cc9592514e|46eacb79120159c0d446c08e1f671b0f,26,0.0008758337263356465
pog_dense,3,126c091a8ff171f694733a624089e68a|95c3a26ab13f3ec5cd28a281e3685e7b|b6f318187d9a7cf416a2e84fc24349aa,26,0.0008758337263356465
pog_dense,3,188ff8c06949a640ea5ac102e60941ec|2450d5bfc87a1f5b96e2837f5c87a70c|44187dfef4ed2dd3669957cc9592514e,26,0.0008758337263356465
pog_dense,3,08734b0d499542a3a0ae060fb5597d09|664162d351ab59ea042546db288bbf7c|b5512b7b61119e0a76d1f6b3bd6d2b94,26,0.0008758337263356465
pog_dense,3,0ab410a4baf435f5b6496cb061c11dc1|126c091a8ff171f694733a624089e68a|bc11aa63d5a69b1b0f90c34fd2c62102,25,0.0008421478137842754
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb,25,0.0008421478137842754
pog_dense,3,03bfc1d4783966c69cc6aef8247e0103|19125833f147d19800e3aa39ecfc76c2|f38776a72637f9103f9229c5f2c92e41,25,0.0008421478137842754
pog_dense,3,64fe11119537f0ea81cfb5e4d54b3c71|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46,25,0.0008421478137842754
pog_dense,3,0ab410a4baf435f5b6496cb061c11dc1|2450d5bfc87a1f5b96e2837f5c87a70c|44187dfef4ed2dd3669957cc9592514e,25,0.0008421478137842754
pog_dense,3,664162d351ab59ea042546db288bbf7c|7b0b5e99f45560c0f83ee235d461ca04|95c3a26ab13f3ec5cd28a281e3685e7b,25,0.0008421478137842754
pog_dense,3,022ab423f035b47ac0af5046c51ed093|b608ccb44928992e75009892971acd46|de802e3a05e11e88ddd894aa58e0f4d9,25,0.0008421478137842754
pog_dense,3,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|b5512b7b61119e0a76d1f6b3bd6d2b94,25,0.0008421478137842754
pog_dense,3,126c091a8ff171f694733a624089e68a|664162d351ab59ea042546db288bbf7c|c024d6d8b2a5878439b85d8146a91239,25,0.0008421478137842754
pog_dense,3,1199c4654170f33208d7932d7d2587a5|664162d351ab59ea042546db288bbf7c|a6cd655d1645f38869be793d5fb194cb,25,0.0008421478137842754
pog_dense,3,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|c024d6d8b2a5878439b85d8146a91239,25,0.0008421478137842754
pog_dense,3,44187dfef4ed2dd3669957cc9592514e|46eacb79120159c0d446c08e1f671b0f|664162d351ab59ea042546db288bbf7c,25,0.0008421478137842754
pog_dense,3,44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|a6cd655d1645f38869be793d5fb194cb,25,0.0008421478137842754
pog_dense,3,126c091a8ff171f694733a624089e68a|44187dfef4ed2dd3669957cc9592514e|bc11aa63d5a69b1b0f90c34fd2c62102,24,0.0008084619012329044
pog_dense,3,b608ccb44928992e75009892971acd46|de802e3a05e11e88ddd894aa58e0f4d9|fc528592c3858f90196fbfacc814f235,24,0.0008084619012329044
pog_dense,3,1199c4654170f33208d7932d7d2587a5|126c091a8ff171f694733a624089e68a|b608ccb44928992e75009892971acd46,24,0.0008084619012329044
pog_dense,3,0ab410a4baf435f5b6496cb061c11dc1|664162d351ab59ea042546db288bbf7c|a6cd655d1645f38869be793d5fb194cb,24,0.0008084619012329044
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|82462c11b65faedd60ec94210debc584|83fb64f0af37f88a42f311549fb261cb,24,0.0008084619012329044
pog_dense,3,2450d5bfc87a1f5b96e2837f5c87a70c|3afab60a60abe737c6b12772e0fcec0a|a68b85f0e84cbac87f49f5483e16fb6d,24,0.0008084619012329044
pog_dense,3,126c091a8ff171f694733a624089e68a|3e600277f4bf92983bf6fcb0ac09e0d7|841c8877534da01768696cd2375bab70,24,0.0008084619012329044
pog_dense,3,2450d5bfc87a1f5b96e2837f5c87a70c|2b28f4772c30b8544c742f6a349a06b3|841c8877534da01768696cd2375bab70,24,0.0008084619012329044
pog_dense,3,126c091a8ff171f694733a624089e68a|b5512b7b61119e0a76d1f6b3bd6d2b94|c6ba1690407cbd175f036694488a914e,24,0.0008084619012329044
pog_dense,3,126c091a8ff171f694733a624089e68a|46eacb79120159c0d446c08e1f671b0f|64fe11119537f0ea81cfb5e4d54b3c71,24,0.0008084619012329044
pog_dense,3,664162d351ab59ea042546db288bbf7c|95c3a26ab13f3ec5cd28a281e3685e7b|b6f318187d9a7cf416a2e84fc24349aa,24,0.0008084619012329044
pog_dense,3,0ab410a4baf435f5b6496cb061c11dc1|126c091a8ff171f694733a624089e68a|19125833f147d19800e3aa39ecfc76c2,24,0.0008084619012329044
pog_dense,3,022ab423f035b47ac0af5046c51ed093|126c091a8ff171f694733a624089e68a|b5512b7b61119e0a76d1f6b3bd6d2b94,24,0.0008084619012329044
pog_dense,3,664162d351ab59ea042546db288bbf7c|77c9c3bb3736bf7ba3a3d36b532f6962|95c3a26ab13f3ec5cd28a281e3685e7b,24,0.0008084619012329044
pog_dense,3,664162d351ab59ea042546db288bbf7c|6eb82f81b7105a1112fec1bb3c8dd62b|de802e3a05e11e88ddd894aa58e0f4d9,24,0.0008084619012329044
pog_dense,3,664162d351ab59ea042546db288bbf7c|b5512b7b61119e0a76d1f6b3bd6d2b94|c6ba1690407cbd175f036694488a914e,24,0.0008084619012329044
pog_dense,3,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|6eb82f81b7105a1112fec1bb3c8dd62b,23,0.0007747759886815334
pog_dense,3,8476c833956c74092868c24514562b0b|b608ccb44928992e75009892971acd46|de802e3a05e11e88ddd894aa58e0f4d9,23,0.0007747759886815334
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|83fb64f0af37f88a42f311549fb261cb|f38776a72637f9103f9229c5f2c92e41,23,0.0007747759886815334
pog_dense,3,44187dfef4ed2dd3669957cc9592514e|95c3a26ab13f3ec5cd28a281e3685e7b|fc528592c3858f90196fbfacc814f235,23,0.0007747759886815334
pog_dense,3,44187dfef4ed2dd3669957cc9592514e|95c3a26ab13f3ec5cd28a281e3685e7b|bc11aa63d5a69b1b0f90c34fd2c62102,23,0.0007747759886815334
pog_dense,3,44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|841c8877534da01768696cd2375bab70,23,0.0007747759886815334
pog_dense,3,126c091a8ff171f694733a624089e68a|7b0b5e99f45560c0f83ee235d461ca04|b608ccb44928992e75009892971acd46,23,0.0007747759886815334
pog_dense,3,44187dfef4ed2dd3669957cc9592514e|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b,23,0.0007747759886815334
pog_dense,3,126c091a8ff171f694733a624089e68a|8585a77eaebc91282b433359863cb569|fc528592c3858f90196fbfacc814f235,23,0.0007747759886815334
pog_dense,3,3e600277f4bf92983bf6fcb0ac09e0d7|77c9c3bb3736bf7ba3a3d36b532f6962|95c3a26ab13f3ec5cd28a281e3685e7b,23,0.0007747759886815334
pog_dense,3,08734b0d499542a3a0ae060fb5597d09|664162d351ab59ea042546db288bbf7c|de802e3a05e11e88ddd894aa58e0f4d9,23,0.0007747759886815334
pog_dense,3,6eb82f81b7105a1112fec1bb3c8dd62b|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46,23,0.0007747759886815334
pog_dense,3,72b059d86956ec93bbe2ae5a6622f4bd|83fb64f0af37f88a42f311549fb261cb|9e3e1aff5fca5f418e5e3679ff932c05,23,0.0007747759886815334
pog_dense,3,3e600277f4bf92983bf6fcb0ac09e0d7|95c3a26ab13f3ec5cd28a281e3685e7b|c6ba1690407cbd175f036694488a914e,23,0.0007747759886815334
pog_dense,3,664162d351ab59ea042546db288bbf7c|b5512b7b61119e0a76d1f6b3bd6d2b94|de802e3a05e11e88ddd894aa58e0f4d9,22,0.0007410900761301624
pog_dense,3,95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46|bc11aa63d5a69b1b0f90c34fd2c62102,22,0.0007410900761301624
pog_dense,3,2450d5bfc87a1f5b96e2837f5c87a70c|6eb82f81b7105a1112fec1bb3c8dd62b|95c3a26ab13f3ec5cd28a281e3685e7b,22,0.0007410900761301624
pog_dense,3,664162d351ab59ea042546db288bbf7c|6eb82f81b7105a1112fec1bb3c8dd62b|b5512b7b61119e0a76d1f6b3bd6d2b94,22,0.0007410900761301624
pog_dense,3,2b28f4772c30b8544c742f6a349a06b3|46eacb79120159c0d446c08e1f671b0f|664162d351ab59ea042546db288bbf7c,22,0.0007410900761301624
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|46eacb79120159c0d446c08e1f671b0f|95c3a26ab13f3ec5cd28a281e3685e7b,22,0.0007410900761301624
pog_dense,3,3afab60a60abe737c6b12772e0fcec0a|46eacb79120159c0d446c08e1f671b0f|664162d351ab59ea042546db288bbf7c,22,0.0007410900761301624
pog_dense,3,022ab423f035b47ac0af5046c51ed093|95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46,22,0.0007410900761301624
pog_dense,3,2b28f4772c30b8544c742f6a349a06b3|664162d351ab59ea042546db288bbf7c|6eb82f81b7105a1112fec1bb3c8dd62b,22,0.0007410900761301624
pog_dense,3,0ab410a4baf435f5b6496cb061c11dc1|126c091a8ff171f694733a624089e68a|c6ba1690407cbd175f036694488a914e,22,0.0007410900761301624
pog_dense,3,44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|fc528592c3858f90196fbfacc814f235,22,0.0007410900761301624
pog_dense,3,0ab410a4baf435f5b6496cb061c11dc1|46eacb79120159c0d446c08e1f671b0f|b608ccb44928992e75009892971acd46,22,0.0007410900761301624
pog_dense,3,664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c|bc11aa63d5a69b1b0f90c34fd2c62102,21,0.0007074041635787914
pog_dense,3,03bfc1d4783966c69cc6aef8247e0103|58f1ddb77bfc5576db30fa20e53111fa|c6342df4744ae61888fa993d281972d7,21,0.0007074041635787914
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|58f1ddb77bfc5576db30fa20e53111fa|82462c11b65faedd60ec94210debc584,21,0.0007074041635787914
pog_dense,3,126c091a8ff171f694733a624089e68a|44187dfef4ed2dd3669957cc9592514e|fc528592c3858f90196fbfacc814f235,21,0.0007074041635787914
pog_dense,3,44187dfef4ed2dd3669957cc9592514e|46eacb79120159c0d446c08e1f671b0f|a6cd655d1645f38869be793d5fb194cb,21,0.0007074041635787914
pog_dense,3,08734b0d499542a3a0ae060fb5597d09|b608ccb44928992e75009892971acd46|de802e3a05e11e88ddd894aa58e0f4d9,21,0.0007074041635787914
pog_dense,3,3e600277f4bf92983bf6fcb0ac09e0d7|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b,21,0.0007074041635787914
pog_dense,3,2b28f4772c30b8544c742f6a349a06b3|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb,21,0.0007074041635787914
pog_dense,3,72b059d86956ec93bbe2ae5a6622f4bd|814ed433f7b89cef654140214dfdaab5|83fb64f0af37f88a42f311549fb261cb,21,0.0007074041635787914
pog_dense,3,022ab423f035b47ac0af5046c51ed093|a6cd655d1645f38869be793d5fb194cb|de802e3a05e11e88ddd894aa58e0f4d9,21,0.0007074041635787914
pog_dense,3,2b28f4772c30b8544c742f6a349a06b3|46eacb79120159c0d446c08e1f671b0f|b608ccb44928992e75009892971acd46,21,0.0007074041635787914
pog_dense,3,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|594c45bd75088c708c8acb043ca9b377,21,0.0007074041635787914
pog_dense,3,2450d5bfc87a1f5b96e2837f5c87a70c|664162d351ab59ea042546db288bbf7c|c024d6d8b2a5878439b85d8146a91239,21,0.0007074041635787914
pog_dense,3,23ee17885f87575534b44d099507a747|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46,20,0.0006737182510274203
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|2b28f4772c30b8544c742f6a349a06b3|95c3a26ab13f3ec5cd28a281e3685e7b,20,0.0006737182510274203
pog_dense,3,44187dfef4ed2dd3669957cc9592514e|46eacb79120159c0d446c08e1f671b0f|b608ccb44928992e75009892971acd46,20,0.0006737182510274203
pog_dense,3,1199c4654170f33208d7932d7d2587a5|3e600277f4bf92983bf6fcb0ac09e0d7|664162d351ab59ea042546db288bbf7c,20,0.0006737182510274203
pog_dense,3,46eacb79120159c0d446c08e1f671b0f|841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b,20,0.0006737182510274203
pog_dense,3,2450d5bfc87a1f5b96e2837f5c87a70c|664162d351ab59ea042546db288bbf7c|a6cd655d1645f38869be793d5fb194cb,20,0.0006737182510274203
pog_dense,3,2b28f4772c30b8544c742f6a349a06b3|6eb82f81b7105a1112fec1bb3c8dd62b|b608ccb44928992e75009892971acd46,20,0.0006737182510274203
pog_dense,3,841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b|a68b85f0e84cbac87f49f5483e16fb6d,20,0.0006737182510274203
pog_dense,3,2b28f4772c30b8544c742f6a349a06b3|b5512b7b61119e0a76d1f6b3bd6d2b94|b608ccb44928992e75009892971acd46,20,0.0006737182510274203
pog_dense,3,126c091a8ff171f694733a624089e68a|77c9c3bb3736bf7ba3a3d36b532f6962|a6cd655d1645f38869be793d5fb194cb,20,0.0006737182510274203
pog_dense,3,0ab410a4baf435f5b6496cb061c11dc1|46eacb79120159c0d446c08e1f671b0f|664162d351ab59ea042546db288bbf7c,20,0.0006737182510274203
pog_dense,3,3e600277f4bf92983bf6fcb0ac09e0d7|8476c833956c74092868c24514562b0b|95c3a26ab13f3ec5cd28a281e3685e7b,20,0.0006737182510274203
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|2b28f4772c30b8544c742f6a349a06b3|664162d351ab59ea042546db288bbf7c,19,0.0006400323384760493
pog_dense,3,6eb82f81b7105a1112fec1bb3c8dd62b|b608ccb44928992e75009892971acd46|de802e3a05e11e88ddd894aa58e0f4d9,19,0.0006400323384760493
pog_dense,3,664162d351ab59ea042546db288bbf7c|8585a77eaebc91282b433359863cb569|de802e3a05e11e88ddd894aa58e0f4d9,19,0.0006400323384760493
pog_dense,3,2450d5bfc87a1f5b96e2837f5c87a70c|2b28f4772c30b8544c742f6a349a06b3|44187dfef4ed2dd3669957cc9592514e,19,0.0006400323384760493
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|72b059d86956ec93bbe2ae5a6622f4bd|c7d17d4d3b51ccfb89c4c0f40ae87262,19,0.0006400323384760493
pog_dense,3,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|a6cd655d1645f38869be793d5fb194cb,19,0.0006400323384760493
pog_dense,3,b5512b7b61119e0a76d1f6b3bd6d2b94|b608ccb44928992e75009892971acd46|c6ba1690407cbd175f036694488a914e,19,0.0006400323384760493
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b,19,0.0006400323384760493
pog_dense,3,126c091a8ff171f694733a624089e68a|77c9c3bb3736bf7ba3a3d36b532f6962|b608ccb44928992e75009892971acd46,19,0.0006400323384760493
pog_dense,3,2b28f4772c30b8544c742f6a349a06b3|44187dfef4ed2dd3669957cc9592514e|b608ccb44928992e75009892971acd46,19,0.0006400323384760493
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|95c3a26ab13f3ec5cd28a281e3685e7b|fc528592c3858f90196fbfacc814f235,19,0.0006400323384760493
pog_dense,3,126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c|3e600277f4bf92983bf6fcb0ac09e0d7,19,0.0006400323384760493
pog_dense,3,03bfc1d4783966c69cc6aef8247e0103|72b059d86956ec93bbe2ae5a6622f4bd|ecff24c1d93157b5c20fd73bb31faced,19,0.0006400323384760493
pog_dense,3,2450d5bfc87a1f5b96e2837f5c87a70c|8476c833956c74092868c24514562b0b|95c3a26ab13f3ec5cd28a281e3685e7b,19,0.0006400323384760493
pog_dense,3,95c3a26ab13f3ec5cd28a281e3685e7b|de802e3a05e11e88ddd894aa58e0f4d9|fc528592c3858f90196fbfacc814f235,19,0.0006400323384760493
pog_dense,3,1199c4654170f33208d7932d7d2587a5|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,19,0.0006400323384760493
pog_dense,3,188ff8c06949a640ea5ac102e60941ec|44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c,19,0.0006400323384760493
pog_dense,3,2450d5bfc87a1f5b96e2837f5c87a70c|6eb82f81b7105a1112fec1bb3c8dd62b|b608ccb44928992e75009892971acd46,19,0.0006400323384760493
pog_dense,3,3afab60a60abe737c6b12772e0fcec0a|b608ccb44928992e75009892971acd46|bc11aa63d5a69b1b0f90c34fd2c62102,18,0.0006063464259246784
pog_dense,3,2450d5bfc87a1f5b96e2837f5c87a70c|64fe11119537f0ea81cfb5e4d54b3c71|841c8877534da01768696cd2375bab70,18,0.0006063464259246784
pog_dense,3,814ed433f7b89cef654140214dfdaab5|83fb64f0af37f88a42f311549fb261cb|ecff24c1d93157b5c20fd73bb31faced,18,0.0006063464259246784
pog_dense,3,2b28f4772c30b8544c742f6a349a06b3|841c8877534da01768696cd2375bab70|b608ccb44928992e75009892971acd46,18,0.0006063464259246784
pog_dense,3,08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a|2450d5bfc87a1f5b96e2837f5c87a70c,18,0.0006063464259246784
pog_dense,3,2450d5bfc87a1f5b96e2837f5c87a70c|95c3a26ab13f3ec5cd28a281e3685e7b|b5512b7b61119e0a76d1f6b3bd6d2b94,18,0.0006063464259246784
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|46eacb79120159c0d446c08e1f671b0f|a6cd655d1645f38869be793d5fb194cb,18,0.0006063464259246784
pog_dense,3,b608ccb44928992e75009892971acd46|bc11aa63d5a69b1b0f90c34fd2c62102|de802e3a05e11e88ddd894aa58e0f4d9,18,0.0006063464259246784
pog_dense,3,95c3a26ab13f3ec5cd28a281e3685e7b|c6ba1690407cbd175f036694488a914e|de802e3a05e11e88ddd894aa58e0f4d9,18,0.0006063464259246784
pog_dense,3,1199c4654170f33208d7932d7d2587a5|664162d351ab59ea042546db288bbf7c|b608ccb44928992e75009892971acd46,18,0.0006063464259246784
pog_dense,3,0ab410a4baf435f5b6496cb061c11dc1|3afab60a60abe737c6b12772e0fcec0a|b608ccb44928992e75009892971acd46,18,0.0006063464259246784
pog_dense,3,44187dfef4ed2dd3669957cc9592514e|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb,18,0.0006063464259246784
pog_dense,3,3afab60a60abe737c6b12772e0fcec0a|6eb82f81b7105a1112fec1bb3c8dd62b|95c3a26ab13f3ec5cd28a281e3685e7b,17,0.0005726605133733073
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|95c3a26ab13f3ec5cd28a281e3685e7b|de802e3a05e11e88ddd894aa58e0f4d9,17,0.0005726605133733073
pog_dense,3,64fe11119537f0ea81cfb5e4d54b3c71|664162d351ab59ea042546db288bbf7c|841c8877534da01768696cd2375bab70,17,0.0005726605133733073
pog_dense,3,022ab423f035b47ac0af5046c51ed093|3e600277f4bf92983bf6fcb0ac09e0d7|95c3a26ab13f3ec5cd28a281e3685e7b,17,0.0005726605133733073
pog_dense,3,2b28f4772c30b8544c742f6a349a06b3|664162d351ab59ea042546db288bbf7c|841c8877534da01768696cd2375bab70,17,0.0005726605133733073
pog_dense,3,022ab423f035b47ac0af5046c51ed093|b5512b7b61119e0a76d1f6b3bd6d2b94|b608ccb44928992e75009892971acd46,17,0.0005726605133733073
pog_dense,3,03bfc1d4783966c69cc6aef8247e0103|814ed433f7b89cef654140214dfdaab5|ecff24c1d93157b5c20fd73bb31faced,17,0.0005726605133733073
pog_dense,3,126c091a8ff171f694733a624089e68a|19125833f147d19800e3aa39ecfc76c2|fc528592c3858f90196fbfacc814f235,17,0.0005726605133733073
pog_dense,3,44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|bc11aa63d5a69b1b0f90c34fd2c62102,17,0.0005726605133733073
pog_dense,3,841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b|c024d6d8b2a5878439b85d8146a91239,17,0.0005726605133733073
pog_dense,3,77c9c3bb3736bf7ba3a3d36b532f6962|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,17,0.0005726605133733073
pog_dense,3,08734b0d499542a3a0ae060fb5597d09|95c3a26ab13f3ec5cd28a281e3685e7b|fc528592c3858f90196fbfacc814f235,17,0.0005726605133733073
pog_dense,3,2450d5bfc87a1f5b96e2837f5c87a70c|664162d351ab59ea042546db288bbf7c|8476c833956c74092868c24514562b0b,17,0.0005726605133733073
pog_dense,3,08734b0d499542a3a0ae060fb5597d09|3e600277f4bf92983bf6fcb0ac09e0d7|852a581f78e4f4d7ecf9972a038e440c,17,0.0005726605133733073
pog_dense,3,6eb82f81b7105a1112fec1bb3c8dd62b|8476c833956c74092868c24514562b0b|95c3a26ab13f3ec5cd28a281e3685e7b,17,0.0005726605133733073
pog_dense,3,95c3a26ab13f3ec5cd28a281e3685e7b|b608ccb44928992e75009892971acd46|c6ba1690407cbd175f036694488a914e,17,0.0005726605133733073
pog_dense,3,64fe11119537f0ea81cfb5e4d54b3c71|664162d351ab59ea042546db288bbf7c|852a581f78e4f4d7ecf9972a038e440c,17,0.0005726605133733073
pog_dense,3,841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b|de802e3a05e11e88ddd894aa58e0f4d9,17,0.0005726605133733073
pog_dense,3,852a581f78e4f4d7ecf9972a038e440c|a6cd655d1645f38869be793d5fb194cb|fbf269b6cc339b080853c548156a1050,17,0.0005726605133733073
pog_dense,3,3e600277f4bf92983bf6fcb0ac09e0d7|95c3a26ab13f3ec5cd28a281e3685e7b|de802e3a05e11e88ddd894aa58e0f4d9,16,0.0005389746008219363
pog_dense,3,95c3a26ab13f3ec5cd28a281e3685e7b|c6ba1690407cbd175f036694488a914e|fc528592c3858f90196fbfacc814f235,16,0.0005389746008219363
pog_dense,3,44187dfef4ed2dd3669957cc9592514e|a6cd655d1645f38869be793d5fb194cb|b608ccb44928992e75009892971acd46,16,0.0005389746008219363
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|2deec110140f47a0a9b9fddf744f956e|ecff24c1d93157b5c20fd73bb31faced,16,0.0005389746008219363
pog_dense,3,841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb,16,0.0005389746008219363
pog_dense,3,3e600277f4bf92983bf6fcb0ac09e0d7|46eacb79120159c0d446c08e1f671b0f|de802e3a05e11e88ddd894aa58e0f4d9,16,0.0005389746008219363
pog_dense,3,95c3a26ab13f3ec5cd28a281e3685e7b|a6cd655d1645f38869be793d5fb194cb|fbf269b6cc339b080853c548156a1050,16,0.0005389746008219363
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|6b0fd0d9ed161e73775d02021a82eebc|814ed433f7b89cef654140214dfdaab5,16,0.0005389746008219363
pog_dense,3,841c8877534da01768696cd2375bab70|95c3a26ab13f3ec5cd28a281e3685e7b|fc528592c3858f90196fbfacc814f235,16,0.0005389746008219363
pog_dense,3,022ab423f035b47ac0af5046c51ed093|126c091a8ff171f694733a624089e68a|19125833f147d19800e3aa39ecfc76c2,16,0.0005389746008219363
pog_dense,3,126c091a8ff171f694733a624089e68a|44187dfef4ed2dd3669957cc9592514e|c6ba1690407cbd175f036694488a914e,16,0.0005389746008219363
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|814ed433f7b89cef654140214dfdaab5|82462c11b65faedd60ec94210debc584,16,0.0005389746008219363
pog_dense,3,19125833f147d19800e3aa39ecfc76c2|82462c11b65faedd60ec94210debc584|ecff24c1d93157b5c20fd73bb31faced,16,0.0005389746008219363
pog_dense,3,126c091a8ff171f694733a624089e68a|841c8877534da01768696cd2375bab70|bc11aa63d5a69b1b0f90c34fd2c62102,16,0.0005389746008219363
pog_dense,3,0ab410a4baf435f5b6496cb061c11dc1|46eacb79120159c0d446c08e1f671b0f|a6cd655d1645f38869be793d5fb194cb,16,0.0005389746008219363
pog_dense,3,44187dfef4ed2dd3669957cc9592514e|664162d351ab59ea042546db288bbf7c|de802e3a05e11e88ddd894aa58e0f4d9,16,0.0005389746008219363
pog_dense,3,852a581f78e4f4d7ecf9972a038e440c|bc11aa63d5a69b1b0f90c34fd2c62102|fc528592c3858f90196fbfacc814f235,16,0.0005389746008219363
pog_dense,3,8476c833956c74092868c24514562b0b|a6cd655d1645f38869be793d5fb194cb|de802e3a05e11e88ddd894aa58e0f4d9,16,0.0005389746008219363
pog_dense,3,64fe11119537f0ea81cfb5e4d54b3c71|852a581f78e4f4d7ecf9972a038e440c|95c3a26ab13f3ec5cd28a281e3685e7b,16,0.0005389746008219363
