dataset,antecedent_size,antecedent,consequent,joint_count,antecedent_count,consequent_count,support,confidence,lift,pmi
pog_dense,2,19125833f147d19800e3aa39ecfc76c2|2deec110140f47a0a9b9fddf744f956e,72b059d86956ec93bbe2ae5a6622f4bd,6,33,562,0.0002021154753082261,0.18181818181818182,9.604011646716273,3.263637153115354
pog_dense,2,2b28f4772c30b8544c742f6a349a06b3|b5512b7b61119e0a76d1f6b3bd6d2b94,95c3a26ab13f3ec5cd28a281e3685e7b,6,33,10310,0.0002021154753082261,0.18181818181818182,0.5235164447579579,-0.9336932389191909
pog_dense,2,8476c833956c74092868c24514562b0b|de802e3a05e11e88ddd894aa58e0f4d9,95c3a26ab13f3ec5cd28a281e3685e7b,6,36,10310,0.0002021154753082261,0.16666666666666666,0.47989007436146136,-1.05922412100305
pog_dense,2,8476c833956c74092868c24514562b0b|de802e3a05e11e88ddd894aa58e0f4d9,3e600277f4bf92983bf6fcb0ac09e0d7,6,36,2754,0.0002021154753082261,0.16666666666666666,1.7965383684337932,0.8452197471174567
pog_dense,2,b5512b7b61119e0a76d1f6b3bd6d2b94|de802e3a05e11e88ddd894aa58e0f4d9,95c3a26ab13f3ec5cd28a281e3685e7b,6,37,10310,0.0002021154753082261,0.16216216216216217,0.4669200723516922,-1.098752485189687
pog_dense,2,19125833f147d19800e3aa39ecfc76c2|c6ba1690407cbd175f036694488a914e,664162d351ab59ea042546db288bbf7c,6,37,17573,0.0002021154753082261,0.16216216216216217,0.2739399047371505,-1.8680686566167506
pog_dense,2,19125833f147d19800e3aa39ecfc76c2|bc11aa63d5a69b1b0f90c34fd2c62102,3afab60a60abe737c6b12772e0fcec0a,6,40,2049,0.0002021154753082261,0.15,2.1732064421669106,1.1198252287961241
pog_dense,2,1199c4654170f33208d7932d7d2587a5|3afab60a60abe737c6b12772e0fcec0a,b608ccb44928992e75009892971acd46,6,41,11996,0.0002021154753082261,0.14634146341463414,0.3621451052789954,-1.4653602187920909
pog_dense,2,3afab60a60abe737c6b12772e0fcec0a|a6cd655d1645f38869be793d5fb194cb,bc11aa63d5a69b1b0f90c34fd2c62102,6,42,1024,0.0002021154753082261,0.14285714285714285,4.141462053571428,2.0501401699159727
pog_dense,2,3afab60a60abe737c6b12772e0fcec0a|46eacb79120159c0d446c08e1f671b0f,3e600277f4bf92983bf6fcb0ac09e0d7,6,45,2754,0.0002021154753082261,0.13333333333333333,1.4372306947470346,0.5232916522300943
pog_dense,2,3afab60a60abe737c6b12772e0fcec0a|46eacb79120159c0d446c08e1f671b0f,44187dfef4ed2dd3669957cc9592514e,6,45,1323,0.0002021154753082261,0.13333333333333333,2.9917863441672963,1.5810071500863816
pog_dense,2,44187dfef4ed2dd3669957cc9592514e|de802e3a05e11e88ddd894aa58e0f4d9,a6cd655d1645f38869be793d5fb194cb,6,46,4913,0.0002021154753082261,0.13043478260869565,0.7881308684147648,-0.3434928871132978
pog_dense,2,022ab423f035b47ac0af5046c51ed093|b5512b7b61119e0a76d1f6b3bd6d2b94,95c3a26ab13f3ec5cd28a281e3685e7b,6,46,10310,0.0002021154753082261,0.13043478260869565,0.375566145152448,-1.4128610756177504
pog_dense,2,23ee17885f87575534b44d099507a747|664162d351ab59ea042546db288bbf7c,022ab423f035b47ac0af5046c51ed093,6,48,1267,0.0002021154753082261,0.125,2.928768745067088,1.5502942828327677
pog_dense,2,23ee17885f87575534b44d099507a747|664162d351ab59ea042546db288bbf7c,3e600277f4bf92983bf6fcb0ac09e0d7,6,48,2754,0.0002021154753082261,0.125,1.347403776325345,0.430182247838613
pog_dense,2,95c3a26ab13f3ec5cd28a281e3685e7b|b6f318187d9a7cf416a2e84fc24349aa,841c8877534da01768696cd2375bab70,6,48,1004,0.0002021154753082261,0.125,3.695966135458167,1.8859515380228051
pog_dense,2,23ee17885f87575534b44d099507a747|b608ccb44928992e75009892971acd46,3e600277f4bf92983bf6fcb0ac09e0d7,6,49,2754,0.0002021154753082261,0.12244897959183673,1.3199057400738072,0.4004349044445608
pog_dense,2,23ee17885f87575534b44d099507a747|b608ccb44928992e75009892971acd46,2450d5bfc87a1f5b96e2837f5c87a70c,6,49,8418,0.0002021154753082261,0.12244897959183673,0.4318152064817373,-1.2115140457615305
pog_dense,2,46eacb79120159c0d446c08e1f671b0f|841c8877534da01768696cd2375bab70,b608ccb44928992e75009892971acd46,6,49,11996,0.0002021154753082261,0.12244897959183673,0.30301937380487376,-1.722518058289215
pog_dense,2,2b28f4772c30b8544c742f6a349a06b3|46eacb79120159c0d446c08e1f671b0f,3e600277f4bf92983bf6fcb0ac09e0d7,6,50,2754,0.0002021154753082261,0.12,1.293507625272331,0.37128855878504424
pog_dense,2,72b059d86956ec93bbe2ae5a6622f4bd|ecff24c1d93157b5c20fd73bb31faced,83fb64f0af37f88a42f311549fb261cb,6,51,369,0.0002021154753082261,0.11764705882352941,9.464689941017056,3.2425552446628414
pog_dense,2,2450d5bfc87a1f5b96e2837f5c87a70c|c024d6d8b2a5878439b85d8146a91239,b608ccb44928992e75009892971acd46,6,56,11996,0.0002021154753082261,0.10714285714285714,0.2651419520792645,-1.9151631362316113
pog_dense,2,3afab60a60abe737c6b12772e0fcec0a|bc11aa63d5a69b1b0f90c34fd2c62102,a6cd655d1645f38869be793d5fb194cb,6,58,4913,0.0002021154753082261,0.10344827586206896,0.6250693094323996,-0.6779119261838572
pog_dense,2,3afab60a60abe737c6b12772e0fcec0a|bc11aa63d5a69b1b0f90c34fd2c62102,19125833f147d19800e3aa39ecfc76c2,6,58,2601,0.0002021154753082261,0.10344827586206896,1.1806864733723104,0.2396259136241699
pog_dense,2,77c9c3bb3736bf7ba3a3d36b532f6962|b608ccb44928992e75009892971acd46,44187dfef4ed2dd3669957cc9592514e,6,63,1323,0.0002021154753082261,0.09523809523809523,2.136990245833783,1.0955803229161398
pog_dense,2,77c9c3bb3736bf7ba3a3d36b532f6962|b608ccb44928992e75009892971acd46,3afab60a60abe737c6b12772e0fcec0a,6,63,2049,0.0002021154753082261,0.09523809523809523,1.379813614074229,0.4644734001835701
pog_dense,2,126c091a8ff171f694733a624089e68a|594c45bd75088c708c8acb043ca9b377,fc528592c3858f90196fbfacc814f235,6,63,2074,0.0002021154753082261,0.09523809523809523,1.3631813381090139,0.44697749038159085
pog_dense,2,126c091a8ff171f694733a624089e68a|b6f318187d9a7cf416a2e84fc24349aa,841c8877534da01768696cd2375bab70,6,65,1004,0.0002021154753082261,0.09230769230769231,2.729328838492185,1.4485462257155068
pog_dense,2,126c091a8ff171f694733a624089e68a|c024d6d8b2a5878439b85d8146a91239,a6cd655d1645f38869be793d5fb194cb,6,68,4913,0.0002021154753082261,0.08823529411764706,0.5331473521629292,-0.9073937723066241
pog_dense,2,19125833f147d19800e3aa39ecfc76c2|841c8877534da01768696cd2375bab70,b608ccb44928992e75009892971acd46,6,70,11996,0.0002021154753082261,0.08571428571428572,0.2121135616634116,-2.2370912311189737
pog_dense,2,664162d351ab59ea042546db288bbf7c|7b0b5e99f45560c0f83ee235d461ca04,46eacb79120159c0d446c08e1f671b0f,6,70,2112,0.0002021154753082261,0.08571428571428572,1.204788961038961,0.26878045639131337
pog_dense,2,44187dfef4ed2dd3669957cc9592514e|a6cd655d1645f38869be793d5fb194cb,de802e3a05e11e88ddd894aa58e0f4d9,6,74,973,0.0002021154753082261,0.08108108108108109,2.47376461764951,1.306708232284672
pog_dense,2,44187dfef4ed2dd3669957cc9592514e|841c8877534da01768696cd2375bab70,3afab60a60abe737c6b12772e0fcec0a,6,81,2049,0.0002021154753082261,0.07407407407407407,1.073188366502178,0.10190332079886168
pog_dense,2,188ff8c06949a640ea5ac102e60941ec|b608ccb44928992e75009892971acd46,de802e3a05e11e88ddd894aa58e0f4d9,6,82,973,0.0002021154753082261,0.07317073170731707,2.2324217281227283,1.158609593295538
pog_dense,2,83fb64f0af37f88a42f311549fb261cb|ecff24c1d93157b5c20fd73bb31faced,72b059d86956ec93bbe2ae5a6622f4bd,6,83,562,0.0002021154753082261,0.07228915662650602,3.8184624619474334,1.9329918411268823
pog_dense,2,1199c4654170f33208d7932d7d2587a5|b608ccb44928992e75009892971acd46,3afab60a60abe737c6b12772e0fcec0a,6,83,2049,0.0002021154753082261,0.07228915662650602,1.0473284058635712,0.06671389233656158
pog_dense,2,3e600277f4bf92983bf6fcb0ac09e0d7|de802e3a05e11e88ddd894aa58e0f4d9,8476c833956c74092868c24514562b0b,6,85,2296,0.0002021154753082261,0.07058823529411765,0.9126665300266448,-0.13184027011865637
pog_dense,2,188ff8c06949a640ea5ac102e60941ec|664162d351ab59ea042546db288bbf7c,3e600277f4bf92983bf6fcb0ac09e0d7,6,89,2754,0.0002021154753082261,0.06741573033707865,0.7266896771192871,-0.46058868240662876
pog_dense,2,126c091a8ff171f694733a624089e68a|a68b85f0e84cbac87f49f5483e16fb6d,46eacb79120159c0d446c08e1f671b0f,6,91,2112,0.0002021154753082261,0.06593406593406594,0.9267607392607393,-0.10973116686241638
pog_dense,2,126c091a8ff171f694733a624089e68a|a68b85f0e84cbac87f49f5483e16fb6d,44187dfef4ed2dd3669957cc9592514e,6,91,1323,0.0002021154753082261,0.06593406593406594,1.4794547855772346,0.5650656062173603
pog_dense,2,126c091a8ff171f694733a624089e68a|a68b85f0e84cbac87f49f5483e16fb6d,a6cd655d1645f38869be793d5fb194cb,6,91,4913,0.0002021154753082261,0.06593406593406594,0.3983958235942767,-1.3277255712549811
pog_dense,2,19125833f147d19800e3aa39ecfc76c2|3afab60a60abe737c6b12772e0fcec0a,bc11aa63d5a69b1b0f90c34fd2c62102,6,96,1024,0.0002021154753082261,0.0625,1.8118896484375,0.8574950919735771
pog_dense,2,95c3a26ab13f3ec5cd28a281e3685e7b|b5512b7b61119e0a76d1f6b3bd6d2b94,3afab60a60abe737c6b12772e0fcec0a,6,96,2049,0.0002021154753082261,0.0625,0.9055026842362127,-0.1432091770376697
pog_dense,2,95c3a26ab13f3ec5cd28a281e3685e7b|b5512b7b61119e0a76d1f6b3bd6d2b94,de802e3a05e11e88ddd894aa58e0f4d9,6,96,973,0.0002021154753082261,0.0625,1.9068602261048304,0.9311990971924655
pog_dense,2,95c3a26ab13f3ec5cd28a281e3685e7b|b5512b7b61119e0a76d1f6b3bd6d2b94,19125833f147d19800e3aa39ecfc76c2,6,96,2601,0.0002021154753082261,0.0625,0.7133314109957709,-0.487355591969414
pog_dense,2,95c3a26ab13f3ec5cd28a281e3685e7b|b5512b7b61119e0a76d1f6b3bd6d2b94,022ab423f035b47ac0af5046c51ed093,6,96,1267,0.0002021154753082261,0.0625,1.464384372533544,0.5502942828327677
pog_dense,2,95c3a26ab13f3ec5cd28a281e3685e7b|b5512b7b61119e0a76d1f6b3bd6d2b94,2b28f4772c30b8544c742f6a349a06b3,6,96,1054,0.0002021154753082261,0.0625,1.7603178368121442,0.8158359403363624
pog_dense,2,664162d351ab59ea042546db288bbf7c|a68b85f0e84cbac87f49f5483e16fb6d,44187dfef4ed2dd3669957cc9592514e,6,99,1323,0.0002021154753082261,0.06060606060606061,1.3599028837124074,0.44350362633644674
pog_dense,2,664162d351ab59ea042546db288bbf7c|a68b85f0e84cbac87f49f5483e16fb6d,2b28f4772c30b8544c742f6a349a06b3,6,99,1054,0.0002021154753082261,0.06060606060606061,1.706974872060261,0.771441820977909
pog_dense,2,95c3a26ab13f3ec5cd28a281e3685e7b|c024d6d8b2a5878439b85d8146a91239,3e600277f4bf92983bf6fcb0ac09e0d7,6,100,2754,0.0002021154753082261,0.06,0.6467538126361655,-0.6287114412149558
pog_dense,2,44187dfef4ed2dd3669957cc9592514e|46eacb79120159c0d446c08e1f671b0f,3afab60a60abe737c6b12772e0fcec0a,6,107,2049,0.0002021154753082261,0.056074766355140186,0.8124136232399666,-0.2997136627176604
pog_dense,2,2b28f4772c30b8544c742f6a349a06b3|3e600277f4bf92983bf6fcb0ac09e0d7,46eacb79120159c0d446c08e1f671b0f,6,110,2112,0.0002021154753082261,0.05454545454545454,0.7666838842975207,-0.3832962401883798
pog_dense,2,3afab60a60abe737c6b12772e0fcec0a|3e600277f4bf92983bf6fcb0ac09e0d7,46eacb79120159c0d446c08e1f671b0f,6,112,2112,0.0002021154753082261,0.05357142857142857,0.7529931006493507,-0.4092914487213243
pog_dense,2,72b059d86956ec93bbe2ae5a6622f4bd|83fb64f0af37f88a42f311549fb261cb,ecff24c1d93157b5c20fd73bb31faced,6,113,365,0.0002021154753082261,0.05309734513274336,4.318487089344163,2.1105259765121662
pog_dense,2,64fe11119537f0ea81cfb5e4d54b3c71|b608ccb44928992e75009892971acd46,3e600277f4bf92983bf6fcb0ac09e0d7,6,117,2754,0.0002021154753082261,0.05128205128205128,0.5527810364411672,-0.8552199710236355
pog_dense,2,126c091a8ff171f694733a624089e68a|7b0b5e99f45560c0f83ee235d461ca04,0ab410a4baf435f5b6496cb061c11dc1,6,123,844,0.0002021154753082261,0.04878048780487805,1.7157554039995375,0.7788438986483082
pog_dense,2,126c091a8ff171f694733a624089e68a|7b0b5e99f45560c0f83ee235d461ca04,c6ba1690407cbd175f036694488a914e,6,123,1163,0.0002021154753082261,0.04878048780487805,1.2451397772791142,0.316307705882275
pog_dense,2,95c3a26ab13f3ec5cd28a281e3685e7b|fbf269b6cc339b080853c548156a1050,3e600277f4bf92983bf6fcb0ac09e0d7,6,126,2754,0.0002021154753082261,0.047619047619047616,0.5132966766953695,-0.9621351749401474
pog_dense,2,3afab60a60abe737c6b12772e0fcec0a|841c8877534da01768696cd2375bab70,44187dfef4ed2dd3669957cc9592514e,6,127,1323,0.0002021154753082261,0.047244094488188976,1.060081775492349,0.08417555964389047
pog_dense,2,1199c4654170f33208d7932d7d2587a5|664162d351ab59ea042546db288bbf7c,2b28f4772c30b8544c742f6a349a06b3,6,129,1054,0.0002021154753082261,0.046511627906976744,1.3100039715811305,0.3895711856342644
pog_dense,2,126c091a8ff171f694733a624089e68a|188ff8c06949a640ea5ac102e60941ec,46eacb79120159c0d446c08e1f671b0f,6,131,2112,0.0002021154753082261,0.04580152671755725,0.6437803608605136,-0.6353595282011704
pog_dense,2,126c091a8ff171f694733a624089e68a|188ff8c06949a640ea5ac102e60941ec,3e600277f4bf92983bf6fcb0ac09e0d7,6,131,2754,0.0002021154753082261,0.04580152671755725,0.49370520048562255,-1.0182782529776813
pog_dense,2,b608ccb44928992e75009892971acd46|fbf269b6cc339b080853c548156a1050,2450d5bfc87a1f5b96e2837f5c87a70c,6,137,8418,0.0002021154753082261,0.043795620437956206,0.15444485487303017,-2.6948362846068488
pog_dense,2,08734b0d499542a3a0ae060fb5597d09|95c3a26ab13f3ec5cd28a281e3685e7b,19125833f147d19800e3aa39ecfc76c2,6,139,2601,0.0002021154753082261,0.04316546762589928,0.4926605428460001,-1.0213341639717652
pog_dense,2,08734b0d499542a3a0ae060fb5597d09|95c3a26ab13f3ec5cd28a281e3685e7b,3afab60a60abe737c6b12772e0fcec0a,6,139,2049,0.0002021154753082261,0.04316546762589928,0.6253831488250103,-0.6771877490400207
pog_dense,2,08734b0d499542a3a0ae060fb5597d09|95c3a26ab13f3ec5cd28a281e3685e7b,841c8877534da01768696cd2375bab70,6,139,1004,0.0002021154753082261,0.04316546762589928,1.2763048525323168,0.3519729660204539
pog_dense,2,2450d5bfc87a1f5b96e2837f5c87a70c|b5512b7b61119e0a76d1f6b3bd6d2b94,44187dfef4ed2dd3669957cc9592514e,6,142,1323,0.0002021154753082261,0.04225352112676056,0.9481013062501995,-0.07688687308862574
pog_dense,2,3afab60a60abe737c6b12772e0fcec0a|44187dfef4ed2dd3669957cc9592514e,46eacb79120159c0d446c08e1f671b0f,6,163,2112,0.0002021154753082261,0.03680981595092025,0.5173940323480202,-0.9506646808947975
pog_dense,2,3afab60a60abe737c6b12772e0fcec0a|44187dfef4ed2dd3669957cc9592514e,841c8877534da01768696cd2375bab70,6,163,1004,0.0002021154753082261,0.03680981595092025,1.0883826656563929,0.12218588451288373
pog_dense,2,1199c4654170f33208d7932d7d2587a5|95c3a26ab13f3ec5cd28a281e3685e7b,19125833f147d19800e3aa39ecfc76c2,6,171,2601,0.0002021154753082261,0.03508771929824561,0.4004667570502573,-1.3202456061341559
pog_dense,2,3e600277f4bf92983bf6fcb0ac09e0d7|8476c833956c74092868c24514562b0b,de802e3a05e11e88ddd894aa58e0f4d9,6,177,973,0.0002021154753082261,0.03389830508474576,1.0342292751755013,0.048556047830624394
pog_dense,2,95c3a26ab13f3ec5cd28a281e3685e7b|c6ba1690407cbd175f036694488a914e,44187dfef4ed2dd3669957cc9592514e,6,182,1323,0.0002021154753082261,0.03296703296703297,0.7397273927886173,-0.4349343937826397
pog_dense,2,19125833f147d19800e3aa39ecfc76c2|b608ccb44928992e75009892971acd46,2b28f4772c30b8544c742f6a349a06b3,6,183,1054,0.0002021154753082261,0.03278688524590164,0.9234454225899773,-0.11490139722652382
pog_dense,2,19125833f147d19800e3aa39ecfc76c2|b608ccb44928992e75009892971acd46,841c8877534da01768696cd2375bab70,6,183,1004,0.0002021154753082261,0.03278688524590164,0.9694337404480439,-0.044785799540081245
pog_dense,2,022ab423f035b47ac0af5046c51ed093|95c3a26ab13f3ec5cd28a281e3685e7b,b5512b7b61119e0a76d1f6b3bd6d2b94,6,196,811,0.0002021154753082261,0.030612244897959183,1.1205365006668513,0.16418964436225214
pog_dense,2,022ab423f035b47ac0af5046c51ed093|95c3a26ab13f3ec5cd28a281e3685e7b,8476c833956c74092868c24514562b0b,6,196,2296,0.0002021154753082261,0.030612244897959183,0.3957992604707388,-1.3371591780961627
pog_dense,2,841c8877534da01768696cd2375bab70|b608ccb44928992e75009892971acd46,19125833f147d19800e3aa39ecfc76c2,6,218,2601,0.0002021154753082261,0.027522935779816515,0.31412759383300004,-1.670577416025184
pog_dense,2,841c8877534da01768696cd2375bab70|b608ccb44928992e75009892971acd46,46eacb79120159c0d446c08e1f671b0f,6,218,2112,0.0002021154753082261,0.027522935779816515,0.38685884070058385,-1.3701208514406464
pog_dense,2,2450d5bfc87a1f5b96e2837f5c87a70c|64fe11119537f0ea81cfb5e4d54b3c71,0ab410a4baf435f5b6496cb061c11dc1,6,221,844,0.0002021154753082261,0.027149321266968326,0.9549226909137698,-0.06654415540388348
pog_dense,2,2450d5bfc87a1f5b96e2837f5c87a70c|64fe11119537f0ea81cfb5e4d54b3c71,44187dfef4ed2dd3669957cc9592514e,6,221,1323,0.0002021154753082261,0.027149321266968326,0.6091872646494495,-0.7150423129753751
pog_dense,2,2450d5bfc87a1f5b96e2837f5c87a70c|64fe11119537f0ea81cfb5e4d54b3c71,2b28f4772c30b8544c742f6a349a06b3,6,221,1054,0.0002021154753082261,0.027149321266968326,0.7646629517374021,-0.38710411833391284
pog_dense,2,664162d351ab59ea042546db288bbf7c|fbf269b6cc339b080853c548156a1050,b5512b7b61119e0a76d1f6b3bd6d2b94,6,223,811,0.0002021154753082261,0.026905829596412557,0.984866162021089,-0.02200041144284441
pog_dense,2,19125833f147d19800e3aa39ecfc76c2|814ed433f7b89cef654140214dfdaab5,dab681fd76ae76e9421f7378ed0ed11d,6,239,25,0.0002021154753082261,0.02510460251046025,29.810209205020918,4.8977345949392594
pog_dense,2,b608ccb44928992e75009892971acd46|bc11aa63d5a69b1b0f90c34fd2c62102,2450d5bfc87a1f5b96e2837f5c87a70c,6,249,8418,0.0002021154753082261,0.024096385542168676,0.08497568320323345,-3.556806133714403
pog_dense,2,a6cd655d1645f38869be793d5fb194cb|de802e3a05e11e88ddd894aa58e0f4d9,44187dfef4ed2dd3669957cc9592514e,6,252,1323,0.0002021154753082261,0.023809523809523808,0.5342475614584458,-0.9044196770838602
pog_dense,2,64fe11119537f0ea81cfb5e4d54b3c71|664162d351ab59ea042546db288bbf7c,44187dfef4ed2dd3669957cc9592514e,6,254,1323,0.0002021154753082261,0.023622047244094488,0.5300408877461745,-0.9158244403561095
pog_dense,2,64fe11119537f0ea81cfb5e4d54b3c71|664162d351ab59ea042546db288bbf7c,fc528592c3858f90196fbfacc814f235,6,254,2074,0.0002021154753082261,0.023622047244094488,0.33811190669633023,-1.5644272728906585
pog_dense,2,64fe11119537f0ea81cfb5e4d54b3c71|664162d351ab59ea042546db288bbf7c,0ab410a4baf435f5b6496cb061c11dc1,6,254,844,0.0002021154753082261,0.023622047244094488,0.8308579318580438,-0.2673262827846178
pog_dense,2,44187dfef4ed2dd3669957cc9592514e|b608ccb44928992e75009892971acd46,77c9c3bb3736bf7ba3a3d36b532f6962,6,255,142,0.0002021154753082261,0.023529411764705882,4.91897265948633,2.2983570363311934
pog_dense,2,0ab410a4baf435f5b6496cb061c11dc1|2450d5bfc87a1f5b96e2837f5c87a70c,64fe11119537f0ea81cfb5e4d54b3c71,6,263,550,0.0002021154753082261,0.022813688212927757,1.231358451434497,0.30025079499040896
pog_dense,2,0ab410a4baf435f5b6496cb061c11dc1|2450d5bfc87a1f5b96e2837f5c87a70c,3afab60a60abe737c6b12772e0fcec0a,6,263,2049,0.0002021154753082261,0.022813688212927757,0.3305256946261461,-1.5971656656088158
pog_dense,2,a6cd655d1645f38869be793d5fb194cb|bc11aa63d5a69b1b0f90c34fd2c62102,3afab60a60abe737c6b12772e0fcec0a,6,304,2049,0.0002021154753082261,0.019736842105263157,0.2859482160745935,-1.8061741897600991
pog_dense,2,a6cd655d1645f38869be793d5fb194cb|bc11aa63d5a69b1b0f90c34fd2c62102,7b0b5e99f45560c0f83ee235d461ca04,6,304,185,0.0002021154753082261,0.019736842105263157,3.1670697012802274,1.6631486187348354
pog_dense,2,95c3a26ab13f3ec5cd28a281e3685e7b|de802e3a05e11e88ddd894aa58e0f4d9,8476c833956c74092868c24514562b0b,6,321,2296,0.0002021154753082261,0.018691588785046728,0.24167182259272524,-2.048878821103258
pog_dense,2,95c3a26ab13f3ec5cd28a281e3685e7b|de802e3a05e11e88ddd894aa58e0f4d9,b5512b7b61119e0a76d1f6b3bd6d2b94,6,321,811,0.0002021154753082261,0.018691588785046728,0.6841905113106007,-0.547529998644843
pog_dense,2,126c091a8ff171f694733a624089e68a|b5512b7b61119e0a76d1f6b3bd6d2b94,46eacb79120159c0d446c08e1f671b0f,6,322,2112,0.0002021154753082261,0.018633540372670808,0.261910643704122,-1.932853404778337
pog_dense,2,19125833f147d19800e3aa39ecfc76c2|83fb64f0af37f88a42f311549fb261cb,dab681fd76ae76e9421f7378ed0ed11d,6,369,25,0.0002021154753082261,0.016260162601626018,19.307967479674797,4.271124396859612
pog_dense,2,19125833f147d19800e3aa39ecfc76c2|83fb64f0af37f88a42f311549fb261cb,856a563554cc6f5b2bac63e3e8ff10b5,6,369,23,0.0002021154753082261,0.016260162601626018,20.986921173559566,4.391418630577324
pog_dense,2,2450d5bfc87a1f5b96e2837f5c87a70c|2b28f4772c30b8544c742f6a349a06b3,64fe11119537f0ea81cfb5e4d54b3c71,6,374,550,0.0002021154753082261,0.016042780748663103,0.8659017987360234,-0.20772467560492536
pog_dense,2,3e600277f4bf92983bf6fcb0ac09e0d7|46eacb79120159c0d446c08e1f671b0f,3afab60a60abe737c6b12772e0fcec0a,6,399,2049,0.0002021154753082261,0.015037593984962405,0.21786530748540456,-2.1984916125388594
pog_dense,2,3e600277f4bf92983bf6fcb0ac09e0d7|46eacb79120159c0d446c08e1f671b0f,2b28f4772c30b8544c742f6a349a06b3,6,399,1054,0.0002021154753082261,0.015037593984962405,0.42353511863149335,-1.2394464951648272
pog_dense,2,8476c833956c74092868c24514562b0b|95c3a26ab13f3ec5cd28a281e3685e7b,44187dfef4ed2dd3669957cc9592514e,6,407,1323,0.0002021154753082261,0.014742014742014743,0.3307871879300451,-1.5960247378501906
pog_dense,2,8476c833956c74092868c24514562b0b|95c3a26ab13f3ec5cd28a281e3685e7b,de802e3a05e11e88ddd894aa58e0f4d9,6,407,973,0.0002021154753082261,0.014742014742014743,0.4497753850271836,-1.1527233863526252
pog_dense,2,8476c833956c74092868c24514562b0b|95c3a26ab13f3ec5cd28a281e3685e7b,022ab423f035b47ac0af5046c51ed093,6,407,1267,0.0002021154753082261,0.014742014742014743,0.3454076161258482,-1.5336282007123232
pog_dense,2,08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a,19125833f147d19800e3aa39ecfc76c2,6,424,2601,0.0002021154753082261,0.014150943396226415,0.1615089987160236,-2.630313545811457
pog_dense,2,08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a,022ab423f035b47ac0af5046c51ed093,6,424,1267,0.0002021154753082261,0.014150943396226415,0.33155872585665147,-1.5926636710092752
pog_dense,2,08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a,0ab410a4baf435f5b6496cb061c11dc1,6,424,844,0.0002021154753082261,0.014150943396226415,0.49773093087722436,-1.006562050575651
pog_dense,2,08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a,bc11aa63d5a69b1b0f90c34fd2c62102,6,424,1024,0.0002021154753082261,0.014150943396226415,0.4102391656839623,-1.2854628618684658
pog_dense,2,08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a,841c8877534da01768696cd2375bab70,6,424,1004,0.0002021154753082261,0.014150943396226415,0.41841126061790573,-1.257006415819238
pog_dense,2,08734b0d499542a3a0ae060fb5597d09|126c091a8ff171f694733a624089e68a,6eb82f81b7105a1112fec1bb3c8dd62b,6,424,1066,0.0002021154753082261,0.014150943396226415,0.3940758964919112,-1.3434545846276418
pog_dense,2,0ab410a4baf435f5b6496cb061c11dc1|664162d351ab59ea042546db288bbf7c,c6ba1690407cbd175f036694488a914e,6,436,1163,0.0002021154753082261,0.013761467889908258,0.351266496801218,-1.5093621135554114
pog_dense,2,0ab410a4baf435f5b6496cb061c11dc1|664162d351ab59ea042546db288bbf7c,8476c833956c74092868c24514562b0b,6,436,2296,0.0002021154753082261,0.013761467889908258,0.17792810791803856,-2.490633658757881
pog_dense,2,0ab410a4baf435f5b6496cb061c11dc1|664162d351ab59ea042546db288bbf7c,64fe11119537f0ea81cfb5e4d54b3c71,6,436,550,0.0002021154753082261,0.013761467889908258,0.742768974145121,-0.42901454049421495
pog_dense,2,0ab410a4baf435f5b6496cb061c11dc1|664162d351ab59ea042546db288bbf7c,fc528592c3858f90196fbfacc814f235,6,436,2074,0.0002021154753082261,0.013761467889908258,0.19697345023134838,-2.343926910895419
pog_dense,2,44187dfef4ed2dd3669957cc9592514e|95c3a26ab13f3ec5cd28a281e3685e7b,8476c833956c74092868c24514562b0b,6,444,2296,0.0002021154753082261,0.013513513513513514,0.1747221960636595,-2.5168652003310603
pog_dense,2,44187dfef4ed2dd3669957cc9592514e|95c3a26ab13f3ec5cd28a281e3685e7b,c6ba1690407cbd175f036694488a914e,6,444,1163,0.0002021154753082261,0.013513513513513514,0.34493737073272757,-1.5355936551285911
pog_dense,2,126c091a8ff171f694733a624089e68a|841c8877534da01768696cd2375bab70,b6f318187d9a7cf416a2e84fc24349aa,6,476,108,0.0002021154753082261,0.012605042016806723,3.4647525676937443,1.7927523272233212
pog_dense,2,126c091a8ff171f694733a624089e68a|841c8877534da01768696cd2375bab70,022ab423f035b47ac0af5046c51ed093,6,476,1267,0.0002021154753082261,0.012605042016806723,0.29533802471264753,-1.7595609797540195
pog_dense,2,126c091a8ff171f694733a624089e68a|841c8877534da01768696cd2375bab70,08734b0d499542a3a0ae060fb5597d09,6,476,807,0.0002021154753082261,0.012605042016806723,0.46368435850176504,-1.1087850338909906
pog_dense,2,08734b0d499542a3a0ae060fb5597d09|664162d351ab59ea042546db288bbf7c,6eb82f81b7105a1112fec1bb3c8dd62b,6,479,1066,0.0002021154753082261,0.012526096033402923,0.3488270983560968,-1.5194159758006227
