dataset,bundle_id,sample_idx,gt_category,gt_cosine,gt_rank,gt_representative_items
pog_dense,28864,5777,664162d351ab59ea042546db288bbf7c,0.7735927232679085,3,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,28864,5777,95c3a26ab13f3ec5cd28a281e3685e7b,0.5733283243596439,9,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,28874,5778,2450d5bfc87a1f5b96e2837f5c87a70c,0.9844953604275175,8,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,28874,5778,3afab60a60abe737c6b12772e0fcec0a,0.9624362160072446,14,"[""Grendha夏季巴西波西米亚时尚通勤沙滩舒适休闲夹脚平底凉鞋女"", ""真美诗夏季专柜同款耳环饰扣牛皮粗跟女凉鞋ZT111BL7"", ""Aerosoles/爱柔仕2017夏季条带夹趾休闲平底圆头凉鞋女罗马鞋""]"
pog_dense,28876,5779,a6cd655d1645f38869be793d5fb194cb,0.6054668037796711,6,"[""海晨酱 2018夏季新款韩版复古港味chic高腰宽松阔腿牛仔短裤子女"", ""韩都衣舍2019新款女夏韩版高腰弹力修身小脚九分裤牛仔裤GQ9693耒"", ""2018秋季新款韩版黑色破洞牛仔裤女乞丐裤宽松显瘦毛边小脚裤裤子""]"
pog_dense,28889,5780,8476c833956c74092868c24514562b0b,-0.49126329339631136,39,"[""焦糖色水波纹双面绒羊毛大衣女手工2017秋冬装新款双排扣毛呢外套"", ""双面羊绒大衣女新款2018秋冬高端韩版赫本风呢子中长款&zwnj;毛呢外套"", ""红色千鸟格羊毛呢外套复古中长款呢子大衣秋冬季女装20199新款""]"
pog_dense,28889,5780,852a581f78e4f4d7ecf9972a038e440c,-0.4951364008270748,40,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,28889,5780,b608ccb44928992e75009892971acd46,0.961900167027232,1,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,28904,5781,2450d5bfc87a1f5b96e2837f5c87a70c,0.5520191462756732,7,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,28907,5782,95c3a26ab13f3ec5cd28a281e3685e7b,0.5054743477549007,10,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,28909,5783,8585a77eaebc91282b433359863cb569,0.2363677187375175,21,"[""MG小象大毛领棉衣女中长款连帽休闲加厚学生棉服新款冬季棉袄外套"", ""午睡自制日系 仿兔绒毛毛短外套女 棉衣2018秋冬新款宽松加厚外套"", ""安小落冬季新款自制纯色加厚宽松情侣棉衣女大码外套保暖连帽棉服""]"
pog_dense,28912,5784,664162d351ab59ea042546db288bbf7c,0.963977823077631,11,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,28912,5784,852a581f78e4f4d7ecf9972a038e440c,-0.8529182868107084,63,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,28918,5785,c6ba1690407cbd175f036694488a914e,0.5639856390629057,8,"[""小宜定制 2018秋冬新款韩版毛绒休闲卫衣女宽松加绒连帽厚外套"", ""韩都衣舍2018新款女装春装卫衣OU9675堯"", ""roselingling 春秋季宫廷风荷叶边压褶灯芯绒宽松长袖上衣女女""]"
pog_dense,28925,5786,a6cd655d1645f38869be793d5fb194cb,0.6054668037796711,6,"[""海晨酱 2018夏季新款韩版复古港味chic高腰宽松阔腿牛仔短裤子女"", ""韩都衣舍2019新款女夏韩版高腰弹力修身小脚九分裤牛仔裤GQ9693耒"", ""2018秋季新款韩版黑色破洞牛仔裤女乞丐裤宽松显瘦毛边小脚裤裤子""]"
pog_dense,28925,5786,b608ccb44928992e75009892971acd46,0.6506077028824939,5,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,28928,5787,2450d5bfc87a1f5b96e2837f5c87a70c,0.5520191462756732,7,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,28930,5788,664162d351ab59ea042546db288bbf7c,-0.13162145692712346,20,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,28931,5789,664162d351ab59ea042546db288bbf7c,0.7565509816112915,4,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,28941,5790,3afab60a60abe737c6b12772e0fcec0a,0.9561293874527232,15,"[""Grendha夏季巴西波西米亚时尚通勤沙滩舒适休闲夹脚平底凉鞋女"", ""真美诗夏季专柜同款耳环饰扣牛皮粗跟女凉鞋ZT111BL7"", ""Aerosoles/爱柔仕2017夏季条带夹趾休闲平底圆头凉鞋女罗马鞋""]"
pog_dense,28941,5790,664162d351ab59ea042546db288bbf7c,0.9231717154342842,20,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,28942,5791,a6cd655d1645f38869be793d5fb194cb,0.7142672293512485,6,"[""海晨酱 2018夏季新款韩版复古港味chic高腰宽松阔腿牛仔短裤子女"", ""韩都衣舍2019新款女夏韩版高腰弹力修身小脚九分裤牛仔裤GQ9693耒"", ""2018秋季新款韩版黑色破洞牛仔裤女乞丐裤宽松显瘦毛边小脚裤裤子""]"
pog_dense,28949,5792,3afab60a60abe737c6b12772e0fcec0a,0.5757228033632056,24,"[""Grendha夏季巴西波西米亚时尚通勤沙滩舒适休闲夹脚平底凉鞋女"", ""真美诗夏季专柜同款耳环饰扣牛皮粗跟女凉鞋ZT111BL7"", ""Aerosoles/爱柔仕2017夏季条带夹趾休闲平底圆头凉鞋女罗马鞋""]"
pog_dense,28951,5793,664162d351ab59ea042546db288bbf7c,0.9010816374331807,3,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,28951,5793,852a581f78e4f4d7ecf9972a038e440c,-0.47121650917145824,40,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,28954,5794,2450d5bfc87a1f5b96e2837f5c87a70c,0.9728267192904756,2,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,28973,5795,de802e3a05e11e88ddd894aa58e0f4d9,0.7060301880106399,25,"[""回力女鞋帆布鞋女经典款休闲鞋2018新款百搭韩版板鞋夏季学生鞋子"", ""小白鞋女2019春款新款基础百搭平底板鞋夏季网红透气白鞋夏款女鞋"", ""小白鞋女内增高夏季潮鞋新款百搭网红2019春款透气老爹运动网夏款""]"
pog_dense,28986,5796,664162d351ab59ea042546db288bbf7c,0.4300097200829903,12,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,28986,5796,b608ccb44928992e75009892971acd46,0.3577896111729167,15,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,28987,5797,44187dfef4ed2dd3669957cc9592514e,0.4118113729681096,17,"[""Armani正品阿玛尼黑色皮带男士腕表防水简约商务石英手表男AR2411"", ""【阿里试用活动】仅限参加试用活动用户，单拍不发货！"", ""海外购澳洲 the horse 手表极简设计亚光黑色男女时尚腕表新款""]"
pog_dense,28987,5797,b608ccb44928992e75009892971acd46,0.6506077028824939,5,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,29002,5798,46eacb79120159c0d446c08e1f671b0f,-0.5521903889142967,49,"[""韩都衣舍2018新款女装春装韩版字母V领长袖T恤EJ9090玎"", ""【官方折扣】诗凡黎2018夏季新款韩版小清新喇叭袖女短袖时尚T恤"", ""红色条纹短袖T恤女韩版露肩夏季2018新款漏两肩短款怪味少女上衣""]"
pog_dense,29002,5798,b608ccb44928992e75009892971acd46,-0.18636740336625632,19,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,29003,5799,12ba81fb3ad68ad5b21e4cec7be42666,0.6661740367789426,2,"[""Vans范斯官方正品 经典款Old Skool男女黑色低帮运动休闲板鞋"", ""Vans 范斯官方男子经典侧边条纹黑色低帮板鞋"", ""Vans 范斯官方男子经典侧边条纹蓝色低帮板鞋""]"
pog_dense,29016,5800,664162d351ab59ea042546db288bbf7c,0.7735927232679085,3,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,29016,5800,95c3a26ab13f3ec5cd28a281e3685e7b,0.5733283243596439,9,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,29032,5801,8476c833956c74092868c24514562b0b,0.25127345132820006,19,"[""焦糖色水波纹双面绒羊毛大衣女手工2017秋冬装新款双排扣毛呢外套"", ""双面羊绒大衣女新款2018秋冬高端韩版赫本风呢子中长款&zwnj;毛呢外套"", ""红色千鸟格羊毛呢外套复古中长款呢子大衣秋冬季女装20199新款""]"
pog_dense,29032,5801,852a581f78e4f4d7ecf9972a038e440c,0.24862548700465528,20,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,29037,5802,b5512b7b61119e0a76d1f6b3bd6d2b94,0.14015902917665415,34,"[""光泽裤秋冬新款黑色打底裤加绒女外穿小脚裤紧身弹力大码铅笔裤子"", ""queenhot 拯救小短腿 基本款弹力显瘦大长腿黑色打底裤"", ""LIN CHAO ZHANG 丰盈挺阔有型显瘦百搭脚口装饰畔紧身小脚裤女""]"
pog_dense,29043,5803,2450d5bfc87a1f5b96e2837f5c87a70c,0.9544244603170653,2,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,29044,5804,b608ccb44928992e75009892971acd46,-0.18636740336625632,19,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,29051,5805,126c091a8ff171f694733a624089e68a,-0.19720517848249647,29,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,29069,5806,664162d351ab59ea042546db288bbf7c,0.034924495945133235,20,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,29070,5807,126c091a8ff171f694733a624089e68a,0.09267689608359875,31,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,29070,5807,95c3a26ab13f3ec5cd28a281e3685e7b,0.8021297523529395,4,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,29084,5808,664162d351ab59ea042546db288bbf7c,0.7735927232679085,3,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,29086,5809,664162d351ab59ea042546db288bbf7c,0.014068389045247716,20,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,29086,5809,852a581f78e4f4d7ecf9972a038e440c,0.5745106478798121,15,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,29088,5810,126c091a8ff171f694733a624089e68a,-0.08017931168963317,29,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,29088,5810,95c3a26ab13f3ec5cd28a281e3685e7b,0.9438611972852106,13,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,29090,5811,95c3a26ab13f3ec5cd28a281e3685e7b,0.5054743477549007,10,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,29115,5812,126c091a8ff171f694733a624089e68a,0.7934975563344869,12,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,29115,5812,b608ccb44928992e75009892971acd46,-0.22465698193433095,19,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,29115,5812,c6ba1690407cbd175f036694488a914e,-0.1512888327417606,18,"[""小宜定制 2018秋冬新款韩版毛绒休闲卫衣女宽松加绒连帽厚外套"", ""韩都衣舍2018新款女装春装卫衣OU9675堯"", ""roselingling 春秋季宫廷风荷叶边压褶灯芯绒宽松长袖上衣女女""]"
pog_dense,29118,5813,664162d351ab59ea042546db288bbf7c,0.7092329996434603,6,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,29123,5814,126c091a8ff171f694733a624089e68a,-0.08017931168963317,29,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,29126,5815,b608ccb44928992e75009892971acd46,0.8012431397085766,5,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,29129,5816,95c3a26ab13f3ec5cd28a281e3685e7b,-0.38692581374103907,22,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,29133,5817,b608ccb44928992e75009892971acd46,0.8819352967090274,22,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,29135,5818,c6ba1690407cbd175f036694488a914e,0.41746169583306636,14,"[""小宜定制 2018秋冬新款韩版毛绒休闲卫衣女宽松加绒连帽厚外套"", ""韩都衣舍2018新款女装春装卫衣OU9675堯"", ""roselingling 春秋季宫廷风荷叶边压褶灯芯绒宽松长袖上衣女女""]"
pog_dense,29152,5819,022ab423f035b47ac0af5046c51ed093,-0.36178072612089357,38,"[""roselingling 随性慵懒高领厚实灯笼落肩袖线条感保暖针织衫毛衣"", ""2018新款雪尼尔丝绒连帽大毛衣女韩版宽松学生上衣套头带帽衫秋冬"", ""MONA 新款针织连衣裙女中长款过膝毛衣修身加厚套头打底衫""]"
pog_dense,29152,5819,95c3a26ab13f3ec5cd28a281e3685e7b,0.8757967480355658,5,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,29154,5820,7b0b5e99f45560c0f83ee235d461ca04,0.46503178461048367,21,"[""聚利时钢带防水女表韩版女士手表女学生简约时尚潮流休闲大气腕表"", ""卡西欧casio手表女学院风简约防水学生石英女士手表LTP-1241D-4A"", ""聚利时julius时尚复古迷你手表女学生红色小表盘细带防水石英表""]"
pog_dense,29154,5820,bc11aa63d5a69b1b0f90c34fd2c62102,0.4714723253749982,18,"[""商场同款MM麦檬娃娃领衬衫女纯棉大袖口宽松衬衣5160814223011"", ""春装宽松日系甜美刺绣纯棉长袖打底衬衫女"", ""2018秋季新款港味复古灯笼袖蓝色格子衬衫女衬衣长袖中长款bf上衣""]"
pog_dense,29161,5821,b608ccb44928992e75009892971acd46,0.949639852395853,2,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,29163,5822,03bfc1d4783966c69cc6aef8247e0103,0.5929670908393818,14,"[""NOTHOMME日系潮牌宽松九分西装裤男款纯色锥形休闲裤上班ifashion"", ""男道夏装新款日系宽松休闲裤男潮流小脚9分裤青年工装水洗九分裤"", ""GBOY春季潮流多口袋工装裤男日系青年水洗宽松小脚裤休闲哈伦裤""]"
pog_dense,29173,5823,852a581f78e4f4d7ecf9972a038e440c,-0.8444923297037488,63,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,29173,5823,b608ccb44928992e75009892971acd46,0.9545819365576397,15,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,29173,5823,fc528592c3858f90196fbfacc814f235,0.18129099676241678,28,"[""秋冬中长款针织裙纯色松紧腰高腰百褶裙显瘦大码A字半身裙"", ""RIMLESS无边原创复古植绒网纱半身裙女性感半透明修身包臀半裙女"", ""叙旧夏装文艺新款牛仔半身裙时尚短裙a字裙/是彼此/Q5866""]"
pog_dense,29176,5824,b608ccb44928992e75009892971acd46,0.995701466480448,1,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,29177,5825,2450d5bfc87a1f5b96e2837f5c87a70c,0.9864788600336996,5,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,29179,5826,2450d5bfc87a1f5b96e2837f5c87a70c,0.9823976486392209,9,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,29179,5826,664162d351ab59ea042546db288bbf7c,0.9464675954636734,17,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,29181,5827,95c3a26ab13f3ec5cd28a281e3685e7b,0.5054743477549007,10,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,29182,5828,126c091a8ff171f694733a624089e68a,-0.1599062472262497,29,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
