dataset,embedding_space,unique_view,bundle_id,true_indice,true_option_char,candidate_indices,input_indices,view_context_items,rank_IBxBI,rank_IUxUI,rank_BIxIB,input_gt_sim,input_distractor_mean_sim,input_distractor_max_sim,input_gt_margin_vs_distractor_mean,input_gt_margin_vs_best_distractor,input_gt_rank_by_embedding,num_input_items,num_context_items,num_context_excl_input_items,context_contains_input,context_contains_gt,context_input_sim,context_gt_sim,context_distractor_mean_sim,context_distractor_max_sim,context_gt_margin_vs_distractor_mean,context_gt_margin_vs_best_distractor,context_excl_input_input_sim,context_excl_input_gt_sim,context_excl_input_distractor_mean_sim,context_excl_input_distractor_max_sim,context_excl_input_gt_margin_vs_distractor_mean,context_excl_input_gt_margin_vs_best_distractor
pog_dense,text,BIxIB,7059,1475,C,"[11400, 15856, 1475, 18627, 13647, 26321, 28394, 8875, 9381, 14554]","[17062, 13625]","[13625, 17062, 21029, 20101, 27114, 5224, 6978]",2,2,1,0.4322359561920166,0.4788505302535163,0.5562576651573181,-0.046614574061499714,-0.12402170896530151,8,2,7,5,1,0,0.8004724383354187,0.5797972083091736,0.5540519091818068,0.6100387573242188,0.025745299127366783,-0.030241549015045166,0.5928114056587219,0.5703848600387573,0.5132894913355509,0.5584366917610168,0.05709536870320642,0.011948168277740479
pog_dense,text,BIxIB,1209,11784,J,"[13856, 16712, 28592, 29131, 25606, 8598, 28671, 16684, 10623, 11784]","[22455, 12260]","[12260, 13625, 24651, 30402, 27008, 1830]",2,7,1,0.49104923009872437,0.46430524521403843,0.5885738730430603,0.026743984884685934,-0.09752464294433594,3,2,6,5,1,0,0.7344990968704224,0.7051371335983276,0.48117027017805314,0.5772575736045837,0.2239668634202745,0.1278795599937439,0.6168096661567688,0.7048153281211853,0.4480438596672482,0.5598640441894531,0.2567714684539371,0.14495128393173218
pog_dense,text,BIxIB,1265,23371,D,"[27703, 2137, 25879, 23371, 5401, 12095, 27066, 6917, 22661, 15413]","[14906, 13625]","[1824, 13023, 13625, 14906, 22455, 25806, 27986, 5401, 16653]",3,3,1,0.5816121101379395,0.5211844974093967,0.6775107383728027,0.0604276127285428,-0.09589862823486328,2,2,9,7,1,0,0.8532592058181763,0.6664798259735107,0.6057144469685025,0.7127186059951782,0.060765379005008224,-0.04623878002166748,0.7528791427612305,0.6527073979377747,0.5955953200658163,0.7383134365081787,0.05711207787195838,-0.08560603857040405
pog_dense,text,BIxIB,19356,26128,G,"[22987, 5309, 18774, 1652, 20210, 6590, 26128, 29328, 19627, 17523]","[13302, 17122]","[3061, 3203, 13302, 8377, 29290, 24861, 28922]",3,2,1,0.46274030208587646,0.46375930971569485,0.6411595940589905,-0.0010190076298183803,-0.178419291973114,6,2,7,6,1,0,0.7909837961196899,0.548460066318512,0.5439125796159109,0.6438028216362,0.004547486702601078,-0.09534275531768799,0.7160778045654297,0.5453915596008301,0.5396892891989814,0.6363290548324585,0.005702270401848675,-0.09093749523162842
pog_dense,text,BIxIB,9622,30967,A,"[30967, 5989, 8113, 28403, 3904, 12598, 21331, 5129, 9316, 26248]","[14566, 13625]","[13625, 14566, 24847, 11399, 13302, 26132]",3,2,1,0.4034947156906128,0.5341579649183485,0.5919197797775269,-0.13066324922773576,-0.18842506408691406,10,2,6,4,1,0,0.8661060333251953,0.4810367822647095,0.5756882362895541,0.6390329599380493,-0.09465145402484465,-0.15799617767333984,0.683503270149231,0.46791842579841614,0.5301871001720428,0.6051596403121948,-0.06226867437362671,-0.1372412145137787
pog_dense,text,BIxIB,5154,30318,J,"[18505, 5103, 22549, 21252, 12326, 28747, 3440, 16974, 4287, 30318]","[13566, 17567]","[15014, 17567, 30318, 4277, 13006]",2,2,1,0.3999027609825134,0.4984482791688707,0.5702516436576843,-0.09854551818635726,-0.1703488826751709,9,2,5,4,1,1,0.8673129677772522,0.6566523313522339,0.5350103941228654,0.6262898445129395,0.12164193722936845,0.030362486839294434,0.7782431840896606,0.6954842805862427,0.5092752244737413,0.6027997732162476,0.18620905611250138,0.09268450736999512
pog_dense,bi,IBxBI,20372,15971,A,"[15971, 13065, 16068, 6501, 24976, 12889, 7238, 20765, 23278, 13323]","[24847, 29574]","[27745, 11705, 24847]",1,4,2,0.9842512011528015,-0.3210603959030575,0.9390650987625122,1.305311597055859,0.04518610239028931,1,2,3,2,1,0,0.9789652824401855,0.9992290735244751,-0.32586479518148637,0.9806185960769653,1.3250938687059615,0.018610477447509766,0.9367266893386841,0.9833964109420776,-0.3215365211168925,0.9851301908493042,1.3049329320589702,-0.0017337799072265625
pog_dense,bi,IBxBI,21723,5441,G,"[11243, 19333, 9467, 10182, 16531, 23752, 5441, 2822, 1982, 14556]","[29328, 16534]","[18562, 10820, 13625]",1,2,2,0.9902199506759644,0.7454880558782153,0.9916093349456787,0.24473189479774904,-0.0013893842697143555,2,2,3,3,0,0,0.9700194597244263,0.9934660792350769,0.7237192086047597,0.9968776106834412,0.2697468706303172,-0.003411531448364258,0.9700194597244263,0.9934660792350769,0.7237192086047597,0.9968776106834412,0.2697468706303172,-0.003411531448364258
pog_dense,bi,IBxBI,13961,207,D,"[20564, 14705, 5100, 207, 30420, 9599, 20751, 19486, 17933, 10049]","[12944, 24847]","[24847, 19338]",1,4,2,0.037737131118774414,0.055896526409520045,0.43748506903648376,-0.01815939529074563,-0.39974793791770935,6,2,2,1,1,0,0.05022934079170227,0.9940551519393921,0.3844826883739895,0.981748104095459,0.6095724635654025,0.012307047843933105,0.0013561602681875229,0.997666597366333,0.3760303921169705,0.9961608052253723,0.6216362052493625,0.0015057921409606934
pog_dense,bi,IBxBI,2115,28092,D,"[20631, 24850, 8021, 28092, 13046, 27409, 2220, 19892, 25939, 17400]","[6178, 27114]",[],1,7,2,0.4325319826602936,-0.1798132128185696,0.4975011348724365,0.6123451954788632,-0.06496915221214294,2,2,0,0,0,0,,,,,,,,,,,,
pog_dense,bi,IBxBI,8502,4946,B,"[14324, 4946, 10683, 14413, 12255, 7994, 11761, 23804, 17033, 25995]","[24847, 6892]","[20834, 24847, 2303]",1,9,4,0.5997743606567383,-0.1857099218500985,0.192735493183136,0.7854842825068368,0.4070388674736023,1,2,3,2,1,0,0.5153555870056152,0.9384143352508545,0.08805401457680596,0.6780717372894287,0.8503603206740485,0.2603425979614258,0.591081976890564,0.9998660683631897,0.00028213693035973445,0.510221004486084,0.99958393143283,0.4896450638771057
pog_dense,bi,IBxBI,4738,21802,H,"[6103, 10379, 23916, 8726, 30007, 8643, 17491, 21802, 16511, 26817]","[30720, 13625]","[13625, 11293, 10893]",1,7,2,0.9983835816383362,0.446290029419793,0.9944645166397095,0.5520935522185432,0.003919064998626709,1,2,3,2,1,0,0.997309684753418,0.9984853267669678,0.44287825293011135,0.9972306489944458,0.5556070738368564,0.0012546777725219727,0.9933701753616333,0.9954701662063599,0.44409695598814225,0.9954537153244019,0.5513732102182176,1.6450881958007812e-05
pog_dense,bi,IBxBI,18365,1848,C,"[12427, 21061, 1848, 18809, 7327, 11149, 23853, 5443, 27852, 5586]","[13625, 9339]","[13625, 24847, 177]",1,2,7,0.23360216617584229,-0.05294770085149341,0.23145835101604462,0.2865498670273357,0.0021438151597976685,1,2,3,2,1,0,0.10141834616661072,0.9886935949325562,0.49266942342122394,0.9922180771827698,0.4960241715113322,-0.003524482250213623,0.0004103146493434906,0.9706158638000488,0.5010904471079508,0.991295337677002,0.469525416692098,-0.020679473876953125
pog_dense,bi,IBxBI,6358,19488,J,"[18856, 309, 23968, 23058, 23787, 26059, 10555, 6796, 12495, 19488]","[9115, 22754]","[19039, 28908, 19751]",1,2,2,0.9576085805892944,-0.04998779296875,0.9413111805915833,1.0075963735580444,0.01629739999771118,1,2,3,3,0,0,0.9596648812294006,0.9999514818191528,-0.032221847110324435,0.9200363755226135,1.0321733289294772,0.0799151062965393,0.9596648812294006,0.9999514818191528,-0.032221847110324435,0.9200363755226135,1.0321733289294772,0.0799151062965393
pog_dense,bi,IBxBI,12057,18154,E,"[9482, 12568, 14650, 126, 18154, 25834, 19751, 8900, 6531, 6309]","[22455, 14252]","[22455, 13625, 21224]",1,4,7,0.9945270419120789,0.2583750519487593,0.9961063265800476,0.7361519899633195,-0.00157928466796875,2,2,3,2,1,0,0.9960845708847046,0.9982155561447144,0.2519412371847365,0.9966039061546326,0.7462743189599779,0.0016116499900817871,0.9970479607582092,0.9986764192581177,0.2528415984577603,0.9980354309082031,0.7458348208003573,0.0006409883499145508
pog_dense,bi,IBxBI,24839,15898,G,"[14130, 22303, 25962, 648, 11274, 24729, 15898, 25486, 25453, 15704]","[15481, 15918]","[15481, 23087, 7053]",1,8,5,0.9983564019203186,-0.2609756853845384,0.9962703585624695,1.259332087304857,0.002086043357849121,1,2,3,2,1,0,0.9992251992225647,0.9997963905334473,-0.265315936671363,0.9988635778427124,1.2651123272048101,0.0009328126907348633,0.9971432685852051,0.9997432231903076,-0.2687731385231018,0.99989914894104,1.2685163617134094,-0.00015592575073242188
pog_dense,bi,IBxBI,3900,15936,I,"[1016, 2680, 15439, 18770, 579, 13213, 24767, 9011, 15936, 24401]","[20089, 30641]",[],1,2,2,0.6189436912536621,-0.26764445503552753,0.775831937789917,0.8865881462891896,-0.15688824653625488,2,2,0,0,0,0,,,,,,,,,,,,
pog_dense,bi,IBxBI,5310,4173,I,"[9881, 29446, 26660, 180, 18583, 11781, 18613, 9589, 4173, 22976]","[16975, 13625]","[13625, 4212]",1,2,2,0.9521468877792358,0.19458111789491442,0.9555163383483887,0.7575657698843214,-0.003369450569152832,2,2,2,1,1,0,0.9919131994247437,0.9829771518707275,0.2049720419777764,0.961318850517273,0.7780051098929511,0.02165830135345459,0.9635879993438721,0.99800044298172,0.2118568155500624,0.9730819463729858,0.7861436274316576,0.02491849660873413
pog_dense,bi,IBxBI,21915,29328,E,"[17222, 15901, 9461, 19707, 29328, 7160, 3560, 9061, 294, 11055]","[11818, 4993]","[8134, 6636, 13302]",1,2,2,0.2671651244163513,-0.1881854393415981,0.26751428842544556,0.4553505637579494,-0.0003491640090942383,2,2,3,3,0,0,0.34444236755371094,0.9878029823303223,-0.2727314697371589,0.9067679643630981,1.260534452067481,0.08103501796722412,0.34444236755371094,0.9878029823303223,-0.2727314697371589,0.9067679643630981,1.260534452067481,0.08103501796722412
pog_dense,bi,IBxBI,29294,12635,J,"[3154, 16957, 10010, 12904, 2468, 9852, 26603, 2101, 23124, 12635]","[13625, 13727]","[22455, 13302, 13178]",1,5,2,0.46888700127601624,0.045388182211253375,0.5248804688453674,0.42349881906476283,-0.055993467569351196,3,2,3,3,0,0,0.3918344974517822,0.9938220977783203,0.12003307872348362,0.9783332347869873,0.8737890190548367,0.015488862991333008,0.3918344974517822,0.9938220977783203,0.12003307872348362,0.9783332347869873,0.8737890190548367,0.015488862991333008
pog_dense,bi,IBxBI,5664,27985,F,"[18789, 8063, 21072, 20775, 10541, 27985, 26444, 24680, 28053, 14206]","[19688, 5194]","[6145, 1099, 8438]",1,4,2,0.9520224332809448,-0.1529643941256735,0.9899652004241943,1.1049868274066184,-0.03794276714324951,4,2,3,3,0,0,0.9648935794830322,0.9989268183708191,-0.12751155926121605,0.9956080913543701,1.1264383776320352,0.0033187270164489746,0.9648935794830322,0.9989268183708191,-0.12751155926121605,0.9956080913543701,1.1264383776320352,0.0033187270164489746
pog_dense,bi,IBxBI,18195,19253,A,"[19253, 8016, 15384, 29105, 2120, 1237, 11080, 3946, 9829, 5651]","[23310, 13625]","[22286, 13625, 7794]",1,4,2,0.9935804605484009,0.0036267307069566515,0.9588028192520142,0.9899537298414443,0.03477764129638672,1,2,3,2,1,0,0.9929414987564087,0.999605655670166,0.0002579159206814236,0.9698869585990906,0.9993477397494845,0.02971869707107544,0.9818298816680908,0.9962883591651917,0.0007313125663333469,0.982069730758667,0.9955570465988584,0.014218628406524658
pog_dense,bi,IBxBI,14414,18644,H,"[17449, 16482, 20405, 28632, 25065, 8877, 12353, 18644, 21466, 21843]","[28929, 16153]","[28628, 24847, 6067]",1,2,2,-0.8135030269622803,-0.0839298235045539,0.9512214064598083,-0.7295732034577264,-1.7647244334220886,7,2,3,3,0,0,-0.8663917779922485,0.9904513359069824,0.06519883871078491,0.9808188080787659,0.9252524971961975,0.009632527828216553,-0.8663917779922485,0.9904513359069824,0.06519883871078491,0.9808188080787659,0.9252524971961975,0.009632527828216553
pog_dense,bi,IBxBI,23812,18058,I,"[28270, 6106, 14713, 26741, 13422, 28342, 24884, 15045, 18058, 10184]","[29124, 1244]","[2207, 17457, 29811]",1,3,2,0.2786920666694641,-0.12403008134828673,0.17725129425525665,0.40272214801775086,0.10144077241420746,1,2,3,3,0,0,0.23260512948036194,0.9976733922958374,-0.2173962046702703,0.9807848334312439,1.2150695969661076,0.016888558864593506,0.23260512948036194,0.9976733922958374,-0.2173962046702703,0.9807848334312439,1.2150695969661076,0.016888558864593506
pog_dense,bi,IBxBI,22029,17507,J,"[13442, 17088, 23819, 4087, 19250, 27730, 25448, 752, 24738, 17507]","[22886, 27114]","[11489, 22903, 13302]",1,4,4,0.9772515892982483,0.2354474233256446,0.9720526337623596,0.7418041659726037,0.005198955535888672,1,2,3,3,0,0,0.9766755700111389,0.9981898069381714,0.23518061969015333,0.9940599203109741,0.763009187248018,0.004129886627197266,0.9766755700111389,0.9981898069381714,0.23518061969015333,0.9940599203109741,0.763009187248018,0.004129886627197266
pog_dense,bi,IBxBI,10274,15770,A,"[15770, 18730, 19122, 18224, 25561, 27383, 27879, 510, 20252, 18668]","[26541, 17457]","[7472, 17457, 30641]",1,3,4,0.9975295066833496,-0.11171998932129806,0.9938504099845886,1.1092494960046477,0.0036790966987609863,1,2,3,2,1,0,0.9999520778656006,0.9976384043693542,-0.11173946845034759,0.9940791726112366,1.109377872819702,0.0035592317581176758,0.9996771216392517,0.9961921572685242,-0.11029824055731297,0.9923956990242004,1.1064903978258371,0.0037964582443237305
pog_dense,bi,IBxBI,27788,24780,H,"[16841, 11521, 477, 3205, 15991, 23504, 3064, 24780, 18665, 26701]","[9344, 30641]","[28196, 1526, 20333]",1,8,3,0.9923209547996521,-0.5139723573293951,0.9905010461807251,1.5062933121290472,0.001819908618927002,1,2,3,3,0,0,0.9956716895103455,0.9995156526565552,-0.5125132244494226,0.9750813841819763,1.5120288771059778,0.024434268474578857,0.9956716895103455,0.9995156526565552,-0.5125132244494226,0.9750813841819763,1.5120288771059778,0.024434268474578857
pog_dense,bi,IBxBI,18636,3093,C,"[10914, 16106, 3093, 20716, 25564, 116, 30658, 2698, 3927, 2832]","[4549, 3743]","[3743, 4549]",1,3,2,0.9992570281028748,-0.1343372729089525,0.4360542297363281,1.1335943010118272,0.5632027983665466,1,2,2,0,1,0,1.0000001192092896,0.9992570281028748,-0.1343372729089525,0.4360542297363281,1.1335943010118272,0.5632027983665466,,,,,,
pog_dense,bi,IBxBI,16896,1698,J,"[8821, 24050, 7705, 22673, 23815, 3636, 24439, 16774, 28627, 1698]","[30611, 26118]","[13302, 13625, 14390]",1,2,2,0.39763644337654114,0.11081832481755151,0.5763360261917114,0.28681811855898964,-0.1786995828151703,3,2,3,3,0,0,0.2569030821323395,0.9774765968322754,0.3082001937760247,0.9944307804107666,0.6692764030562507,-0.01695418357849121,0.2569030821323395,0.9774765968322754,0.3082001937760247,0.9944307804107666,0.6692764030562507,-0.01695418357849121
pog_dense,bi,IBxBI,25830,10299,I,"[3266, 25439, 12884, 7262, 19658, 13461, 22826, 24960, 10299, 3243]","[24847, 21538]","[19340, 2469, 10608]",1,3,2,0.9114259481430054,0.15938634673754373,0.9571068286895752,0.7520396014054617,-0.045680880546569824,2,2,3,3,0,0,0.90948885679245,0.9995299577713013,0.15202025572458902,0.9738712310791016,0.8475097020467123,0.025658726692199707,0.90948885679245,0.9995299577713013,0.15202025572458902,0.9738712310791016,0.8475097020467123,0.025658726692199707
pog_dense,bi,IBxBI,17687,6510,B,"[17772, 6510, 12773, 453, 13448, 26882, 27652, 18025, 10240, 24149]","[11036, 30641]","[5892, 26936, 30641]",1,3,4,0.7654939293861389,-0.1964892562892702,0.8973565101623535,0.9619831856754091,-0.1318625807762146,3,2,3,2,1,0,0.7075721025466919,0.9952253103256226,-0.33370442191759747,0.9891496300697327,1.32892973224322,0.006075680255889893,0.674380898475647,0.988932728767395,-0.33528226282861495,0.9804657101631165,1.32421499159601,0.008467018604278564
pog_dense,bi,IBxBI,29193,13625,J,"[20261, 15021, 15579, 24972, 1440, 28930, 12252, 27338, 30316, 13625]","[29498, 1202]","[23877, 10990, 11399]",1,5,4,-0.8796935081481934,-0.2987501530183686,0.9305425882339478,-0.5809433551298248,-1.8102360963821411,9,2,3,3,0,0,-0.8681877255439758,0.9938104152679443,0.4334444858961635,0.9985338449478149,0.5603659293717809,-0.0047234296798706055,-0.8681877255439758,0.9938104152679443,0.4334444858961635,0.9985338449478149,0.5603659293717809,-0.0047234296798706055
pog_dense,bi,IBxBI,26319,284,F,"[11072, 12734, 9305, 19716, 3615, 284, 13458, 28936, 2698, 12521]","[13625, 10163]","[10163, 30473, 13625]",1,2,2,0.9981656074523926,0.2505374550819397,0.9765747785568237,0.7476281523704529,0.021590828895568848,1,2,3,1,1,0,0.999567985534668,0.9994567632675171,0.24785999457041422,0.9718568325042725,0.7515967686971029,0.02759993076324463,0.9961144924163818,0.999447762966156,0.24186568127738106,0.9599076509475708,0.7575820816887749,0.039540112018585205
pog_dense,bi,IBxBI,1818,13206,E,"[26055, 18557, 30750, 12547, 13206, 30606, 13254, 2621, 28740, 21301]","[29343, 14390]","[9046, 27114, 29744]",1,4,4,0.977782130241394,-0.35099203719033134,0.9624766111373901,1.3287741674317255,0.015305519104003906,1,2,3,3,0,0,0.969341516494751,0.9979628324508667,-0.3703109406762653,0.997920036315918,1.368273773127132,4.279613494873047e-05,0.969341516494751,0.9979628324508667,-0.3703109406762653,0.997920036315918,1.368273773127132,4.279613494873047e-05
pog_dense,bi,IBxBI,28795,17298,H,"[22631, 6321, 28209, 23876, 985, 14411, 13960, 17298, 7600, 27606]","[11146, 13015]","[22226, 14024, 21313]",1,4,2,0.9966816902160645,-0.14370324048731062,0.9941083192825317,1.140384930703375,0.002573370933532715,1,2,3,3,0,0,0.9995994567871094,0.9944140315055847,-0.14060520049598482,0.9965447187423706,1.1350192320015695,-0.0021306872367858887,0.9995994567871094,0.9944140315055847,-0.14060520049598482,0.9965447187423706,1.1350192320015695,-0.0021306872367858887
pog_dense,bi,IBxBI,15733,14627,E,"[29175, 6369, 5783, 25826, 14627, 26890, 27799, 13942, 6511, 27145]","[30318, 5907]","[7515, 30318, 13419]",1,4,3,0.9858024716377258,-0.3330177515745163,0.8247358798980713,1.3188202232122421,0.16106659173965454,1,2,3,2,1,0,0.9906808733940125,0.9989444017410278,-0.31675881561305785,0.785933256149292,1.3157032173540857,0.21301114559173584,0.9872620105743408,0.9995969533920288,-0.3122131634089682,0.7732783555984497,1.311810116800997,0.2263185977935791
pog_dense,bi,IBxBI,17464,18915,F,"[27096, 10787, 17268, 12269, 549, 18915, 24920, 18807, 5389, 1841]","[4549, 14694]","[4549, 17919, 9030]",1,2,2,0.9956908822059631,-0.04664437555604511,0.9881380200386047,1.0423352577620082,0.0075528621673583984,1,2,3,2,1,0,0.9994908571243286,0.998023271560669,-0.05412929712070359,0.985784649848938,1.0521525686813726,0.012238621711730957,0.9983325004577637,0.9992963671684265,-0.06024977647595935,0.9826124906539917,1.0595461436443858,0.016683876514434814
pog_dense,bi,IBxBI,17881,30641,E,"[1593, 11245, 5850, 25157, 30641, 6315, 1197, 17414, 15628, 18736]","[3425, 24345]","[27943, 115, 6544]",1,9,4,0.9893961548805237,-0.3907105326652527,0.9956488609313965,1.3801066875457764,-0.006252706050872803,2,2,3,3,0,0,0.9755630493164062,0.9968825578689575,-0.38829659918944043,0.991451621055603,1.385179157058398,0.005430936813354492,0.9755630493164062,0.9968825578689575,-0.38829659918944043,0.991451621055603,1.385179157058398,0.005430936813354492
pog_dense,bi,IBxBI,2786,26930,H,"[15266, 11145, 8981, 6011, 11783, 19468, 254, 26930, 23586, 17954]","[127, 31090]","[127, 27949, 27952]",1,3,2,0.901658296585083,0.10414467420842913,0.9079717993736267,0.7975136223766539,-0.006313502788543701,2,2,3,2,1,0,0.9130393266677856,0.9978277087211609,0.0714263982243008,0.8408380150794983,0.92640131049686,0.1569896936416626,0.9144017696380615,0.9989706873893738,0.07053084505928887,0.8380151987075806,0.9284398423300849,0.1609554886817932
pog_dense,bi,IUxUI,9388,27985,J,"[9877, 21880, 26773, 14120, 1368, 2179, 9204, 30353, 2839, 27985]","[27786, 4787]","[4939, 667, 7354]",2,1,2,0.9947449564933777,-0.6365699172019958,0.6265925168991089,1.6313148736953735,0.3681524395942688,1,2,3,3,0,0,0.951079249382019,0.9148681163787842,-0.6501732485161887,0.8230071067810059,1.5650413648949728,0.09186100959777832,0.951079249382019,0.9148681163787842,-0.6501732485161887,0.8230071067810059,1.5650413648949728,0.09186100959777832
pog_dense,bi,IUxUI,23312,17404,C,"[9229, 3670, 17404, 30656, 17868, 2304, 15888, 13704, 238, 23020]","[29124, 1932]","[13720, 23125, 23474]",2,1,3,0.9998594522476196,-0.47688452071613735,0.7934163212776184,1.476743972963757,0.20644313097000122,1,2,3,3,0,0,-0.7624144554138184,-0.7657991051673889,0.34339115851455265,0.9606861472129822,-1.1091902636819415,-1.726485252380371,-0.7624144554138184,-0.7657991051673889,0.34339115851455265,0.9606861472129822,-1.1091902636819415,-1.726485252380371
pog_dense,bi,IUxUI,11363,12577,C,"[19334, 26240, 12577, 26636, 12086, 6146, 8314, 27542, 28558, 945]","[15228, 29527]","[24472, 25449, 27313]",4,1,4,0.7169392108917236,0.19816392991277906,0.9994764924049377,0.5187752809789445,-0.2825372815132141,5,2,3,3,0,0,0.14194543659687042,0.21119138598442078,0.08565660297042793,0.22628754377365112,0.12553478301399285,-0.015096157789230347,0.14194543659687042,0.21119138598442078,0.08565660297042793,0.22628754377365112,0.12553478301399285,-0.015096157789230347
pog_dense,bi,IUxUI,16090,8394,H,"[27939, 10491, 21225, 3068, 3241, 5936, 21514, 8394, 5593, 25892]","[11858, 22455]","[26441, 17457, 833]",2,1,8,0.31168511509895325,0.02463357336819172,0.3286239802837372,0.28705154173076153,-0.016938865184783936,2,2,3,3,0,0,0.26363804936408997,-0.6084621548652649,-0.009077436394161649,0.9105513691902161,-0.5993847184711032,-1.519013524055481,0.26363804936408997,-0.6084621548652649,-0.009077436394161649,0.9105513691902161,-0.5993847184711032,-1.519013524055481
pog_dense,bi,IUxUI,1700,7254,G,"[26774, 27236, 29292, 2536, 1586, 29469, 7254, 20718, 2088, 21513]","[23985, 29328]","[19720, 20886, 23234]",2,1,9,0.958186149597168,0.4553501870897081,0.9887129664421082,0.5028359625074599,-0.030526816844940186,4,2,3,3,0,0,0.21123644709587097,0.17735335230827332,0.21866189357307222,0.7940624952316284,-0.04130854126479891,-0.6167091429233551,0.21123644709587097,0.17735335230827332,0.21866189357307222,0.7940624952316284,-0.04130854126479891,-0.6167091429233551
pog_dense,bi,IUxUI,3941,18922,G,"[893, 214, 15213, 28156, 17053, 2092, 18922, 22038, 15597, 29333]","[10515, 22455]","[5889, 1501, 28059]",7,1,4,0.1934785544872284,-0.016626695377959147,0.5296691656112671,0.21010524986518753,-0.3361906111240387,4,2,3,3,0,0,-0.17068183422088623,0.8498830795288086,-0.7392649700244268,0.1805299073457718,1.5891480495532355,0.6693531721830368,-0.17068183422088623,0.8498830795288086,-0.7392649700244268,0.1805299073457718,1.5891480495532355,0.6693531721830368
pog_dense,bi,IUxUI,21923,23702,C,"[14663, 23386, 23702, 17583, 30025, 23752, 22265, 7662, 3402, 18440]","[5725, 30641]","[18787, 16334, 29898]",3,1,4,0.7802637815475464,-0.41627516680293614,0.9981195330619812,1.1965389483504825,-0.21785575151443481,3,2,3,3,0,0,0.859056293964386,0.3841969966888428,-0.36322159899605644,0.9712525606155396,0.7474185956848992,-0.5870555639266968,0.859056293964386,0.3841969966888428,-0.36322159899605644,0.9712525606155396,0.7474185956848992,-0.5870555639266968
pog_dense,bi,IUxUI,19265,27017,E,"[3507, 6002, 5980, 22102, 27017, 2987, 11931, 23368, 29423, 24833]","[29328, 23269]","[7637, 12570, 1001]",2,1,8,0.8206052780151367,0.2904573231935501,0.8074917793273926,0.5301479548215866,0.01311349868774414,1,2,3,3,0,0,-0.5585229992866516,-0.6977331638336182,-0.18631715244717068,0.9437767267227173,-0.5114160113864474,-1.6415098905563354,-0.5585229992866516,-0.6977331638336182,-0.18631715244717068,0.9437767267227173,-0.5114160113864474,-1.6415098905563354
pog_dense,bi,IUxUI,2287,8355,H,"[6980, 4898, 20633, 2965, 20142, 5625, 8908, 8355, 8542, 28594]","[17204, 13302]","[25339, 14321, 26526]",3,1,4,0.9357216358184814,0.1835308720668157,0.9914388656616211,0.7521907637516657,-0.05571722984313965,4,2,3,3,0,0,0.7705603837966919,0.820376992225647,0.18780154320928785,0.8636294603347778,0.6325754490163591,-0.04325246810913086,0.7705603837966919,0.820376992225647,0.18780154320928785,0.8636294603347778,0.6325754490163591,-0.04325246810913086
pog_dense,bi,IUxUI,26446,27985,H,"[20946, 16271, 27855, 28814, 23191, 10217, 7782, 27985, 3400, 3395]","[29124, 7060]","[4939, 667, 7354]",3,1,3,0.9271661043167114,-0.5051529407501221,0.9497219324111938,1.4323190450668335,-0.022555828094482422,2,2,3,3,0,0,0.9966020584106445,0.9148681163787842,-0.501055485672421,0.9626107811927795,1.4159236020512052,-0.04774266481399536,0.9966020584106445,0.9148681163787842,-0.501055485672421,0.9626107811927795,1.4159236020512052,-0.04774266481399536
pog_dense,bi,IUxUI,12443,7472,H,"[28401, 21508, 16369, 4578, 10125, 1704, 10484, 7472, 13902, 13051]","[8694, 16132]","[25471, 24877, 7884]",3,1,3,0.28292152285575867,-0.20323449869950613,0.6532799601554871,0.48615602155526483,-0.3703584372997284,3,2,3,3,0,0,0.28375011682510376,0.9217323064804077,-0.38904693722724915,0.883752703666687,1.3107792437076569,0.0379796028137207,0.28375011682510376,0.9217323064804077,-0.38904693722724915,0.883752703666687,1.3107792437076569,0.0379796028137207
pog_dense,bi,IUxUI,2159,13302,H,"[3030, 12126, 28608, 27531, 18089, 23363, 24982, 13302, 17511, 7064]","[1341, 7814]","[25542, 1768, 22872]",2,1,2,0.9583972096443176,0.08653466569052802,0.9621610641479492,0.8718625439537896,-0.003763854503631592,2,2,3,3,0,0,0.8980544209480286,0.8014335036277771,0.05418754286236233,0.8971291780471802,0.7472459607654147,-0.09569567441940308,0.8980544209480286,0.8014335036277771,0.05418754286236233,0.8971291780471802,0.7472459607654147,-0.09569567441940308
pog_dense,bi,IUxUI,14060,17183,I,"[10199, 17691, 16545, 29039, 27129, 21906, 27382, 20403, 17183, 11570]","[30641, 20284]","[25466, 14878, 17294]",10,1,8,-0.565150260925293,0.12136595447858174,0.36324837803840637,-0.6865162154038748,-0.9283986389636993,10,2,3,3,0,0,0.08057411015033722,0.6637409925460815,-0.05150436030493842,0.8908481001853943,0.71524535285102,-0.22710710763931274,0.08057411015033722,0.6637409925460815,-0.05150436030493842,0.8908481001853943,0.71524535285102,-0.22710710763931274
pog_dense,bi,BIxIB,11208,12800,D,"[16366, 879, 15382, 12800, 17810, 8933, 9552, 21513, 5579, 29465]","[18531, 24847]","[17169, 18531, 24847, 29602, 14273, 20919]",8,9,1,0.98014235496521,-0.25987423128551906,0.9964056611061096,1.240016586250729,-0.016263306140899658,2,2,6,4,1,0,0.9957619905471802,0.9846948385238647,-0.26400167412228054,0.998522162437439,1.2486965126461453,-0.013827323913574219,0.9904459714889526,0.9838329553604126,-0.2652316623263889,0.9963915348052979,1.2490646176868014,-0.012558579444885254
